"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Cluster"
714547458,"Existing Customer",65,"M",0,"Graduate","Married","$40K - $60K","Blue",56,3,3,2,2297,0,2297,0.511,1941,51,0.417,0,"6"
827631483,"Existing Customer",57,"M",1,"High School","Married","$80K - $120K","Blue",53,3,2,4,25058,1710,23348,0.613,2053,55,0.528,0.068,"6"
710255208,"Existing Customer",60,"M",0,"Uneducated","Married","Less than $40K","Blue",49,4,2,4,2094,1560,534,0.537,1969,41,0.367,0.745,"6"
715973583,"Existing Customer",56,"M",3,"Uneducated","Married","$120K +","Blue",36,6,3,3,34516,1047,33469,0.61,1378,30,0.429,0.03,"6"
794113758,"Existing Customer",60,"M",0,"High School","Married","$60K - $80K","Blue",54,6,1,2,9592,1968,7624,0.61,1821,55,0.447,0.205,"6"
788210583,"Existing Customer",62,"M",0,"College","Married","$40K - $60K","Blue",54,3,3,4,1438.3,0,1438.3,0.795,1843,49,0.581,0,"6"
789314133,"Existing Customer",37,"M",1,"High School","Married","$60K - $80K","Blue",27,6,3,3,10320,1799,8521,0.75,1754,45,0.5,0.174,"6"
711595833,"Existing Customer",46,"M",3,"College","Married","$60K - $80K","Blue",36,5,2,2,9981,807,9174,0.655,1456,30,0.667,0.081,"6"
779521533,"Existing Customer",53,"M",2,"High School","Married","$120K +","Blue",36,5,3,3,3329,1092,2237,1.466,1978,33,0.833,0.328,"6"
716487408,"Existing Customer",48,"M",3,"Graduate","Married","$40K - $60K","Blue",30,3,1,3,3235,2517,718,1.091,1637,43,0.87,0.778,"6"
719338383,"Existing Customer",34,"M",2,"High School","Married","$120K +","Blue",21,3,3,3,6259,1063,5196,0.668,1836,50,0.515,0.17,"6"
710523333,"Existing Customer",65,"M",0,"Graduate","Married","Less than $40K","Blue",56,6,3,2,2541,1616,925,0.417,1416,27,0.588,0.636,"6"
787489083,"Existing Customer",55,"M",4,"Post-Graduate","Married","$80K - $120K","Blue",43,6,2,4,21351,2517,18834,0.818,1887,32,0.882,0.118,"6"
720747633,"Existing Customer",32,"M",1,"Unknown","Married","$40K - $60K","Blue",36,3,2,4,8998,1471,7527,0.844,1931,48,0.371,0.163,"6"
711498258,"Existing Customer",54,"M",3,"High School","Married","$120K +","Blue",42,6,3,2,20311,1655,18656,0.431,1266,34,0.308,0.081,"6"
778734108,"Existing Customer",36,"M",3,"Uneducated","Married","$60K - $80K","Blue",16,4,5,4,1686,1252,434,0.575,1758,42,1.1,0.743,"6"
716773533,"Existing Customer",33,"M",3,"Graduate","Married","$60K - $80K","Blue",36,5,1,3,1726,1215,511,1.175,1712,48,0.548,0.704,"6"
822130683,"Existing Customer",61,"M",0,"Graduate","Married","$80K - $120K","Blue",56,4,2,4,8420,1389,7031,0.522,1114,34,0.545,0.165,"6"
717268458,"Existing Customer",61,"M",0,"Graduate","Married","$60K - $80K","Blue",49,4,3,4,3352,1713,1639,0.657,1952,50,0.667,0.511,"6"
789415983,"Existing Customer",36,"M",3,"Graduate","Married","$60K - $80K","Blue",27,4,3,2,12397,1001,11396,0.756,1888,42,0.448,0.081,"6"
719819958,"Existing Customer",34,"M",2,"Uneducated","Married","$40K - $60K","Blue",26,5,1,4,1438.3,708,730.3,1.212,2243,43,0.483,0.492,"6"
781131483,"Existing Customer",55,"M",2,"High School","Married","$80K - $120K","Blue",47,3,1,4,5741,1894,3847,1.111,2170,51,0.962,0.33,"6"
778426608,"Existing Customer",52,"M",4,"Graduate","Married","$80K - $120K","Blue",32,4,3,3,1438.3,702,736.3,0.805,1805,53,0.606,0.488,"6"
787515333,"Attrited Customer",40,"M",3,"Uneducated","Married","$80K - $120K","Blue",29,3,2,3,3616,1151,2465,0.687,820,21,0.75,0.318,"6"
718444233,"Existing Customer",45,"M",3,"Graduate","Married","$60K - $80K","Blue",25,3,3,2,9791,1311,8480,0.704,1649,59,0.513,0.134,"6"
710819733,"Attrited Customer",56,"M",3,"Graduate","Married","$120K +","Blue",36,5,1,1,12211,0,12211,0.642,903,29,0.526,0,"6"
783364233,"Existing Customer",59,"M",0,"Graduate","Married","$40K - $60K","Blue",53,3,2,3,4241,0,4241,0.607,1798,45,0.731,0,"6"
713182458,"Existing Customer",53,"M",4,"High School","Married","$80K - $120K","Blue",43,3,1,2,16692,2446,14246,0.853,1288,29,0.45,0.147,"6"
716355783,"Existing Customer",36,"M",3,"Unknown","Married","$60K - $80K","Blue",30,5,2,3,13080,0,13080,0.685,1999,44,0.571,0,"6"
714700158,"Existing Customer",53,"M",2,"Unknown","Married","$60K - $80K","Blue",46,3,2,3,6658,1761,4897,0.489,1309,40,0.6,0.264,"6"
720497958,"Existing Customer",29,"M",1,"Graduate","Married","$80K - $120K","Blue",14,5,3,2,14853,0,14853,1.025,1800,41,0.519,0,"6"
720920058,"Existing Customer",38,"M",2,"Graduate","Married","$60K - $80K","Blue",25,3,3,4,4800,1212,3588,1.254,2935,62,0.879,0.252,"6"
709379283,"Existing Customer",39,"M",2,"Graduate","Married","$60K - $80K","Blue",27,3,1,4,13003,0,13003,0.877,1697,40,1.105,0,"6"
711840408,"Existing Customer",64,"M",0,"College","Married","Less than $40K","Blue",55,5,3,4,2492,1424,1068,0.485,1375,30,0.364,0.571,"6"
719873808,"Existing Customer",34,"M",1,"College","Married","$60K - $80K","Blue",23,3,2,2,5510,1604,3906,0.551,1995,53,0.262,0.291,"6"
811980858,"Existing Customer",36,"M",0,"Graduate","Married","$60K - $80K","Blue",31,5,1,2,7667,0,7667,0.632,1501,35,0.667,0,"6"
714580158,"Existing Customer",26,"M",0,"Post-Graduate","Married","$40K - $60K","Blue",36,6,1,4,2773,2080,693,0.695,3567,73,0.622,0.75,"6"
708913233,"Existing Customer",37,"M",1,"High School","Married","$40K - $60K","Blue",28,3,4,2,3601,1236,2365,0.726,1802,34,0.478,0.343,"6"
719905908,"Existing Customer",59,"M",1,"Uneducated","Married","$60K - $80K","Blue",36,4,3,3,3742,1175,2567,0.514,1505,31,0.824,0.314,"6"
807044958,"Existing Customer",34,"M",3,"High School","Married","$40K - $60K","Blue",29,6,3,3,2937,869,2068,1.493,2171,45,0.875,0.296,"6"
787643658,"Existing Customer",59,"M",0,"Graduate","Married","$60K - $80K","Blue",53,6,1,4,12554,2169,10385,0.529,1422,30,0.579,0.173,"6"
779138883,"Existing Customer",50,"M",1,"Graduate","Married","$60K - $80K","Blue",34,6,3,4,4702,0,4702,0.578,1673,44,0.257,0,"6"
778401033,"Existing Customer",32,"M",0,"High School","Married","$60K - $80K","Blue",13,3,3,4,14308,1889,12419,1.053,1659,39,1.167,0.132,"6"
711048783,"Existing Customer",41,"M",4,"Doctorate","Married","$80K - $120K","Blue",29,3,3,3,33405,0,33405,0.535,1345,34,0.619,0,"6"
718623783,"Existing Customer",56,"M",2,"College","Married","$120K +","Blue",36,6,3,2,27157,1547,25610,0.487,1535,38,0.267,0.057,"6"
709267308,"Existing Customer",62,"M",1,"Graduate","Married","$80K - $120K","Blue",49,3,1,2,2437,1400,1037,0.779,1651,32,1,0.574,"6"
716866308,"Existing Customer",38,"M",2,"High School","Married","$60K - $80K","Blue",33,6,3,4,5940,1101,4839,0.942,1872,34,1.125,0.185,"6"
824157858,"Existing Customer",58,"M",3,"Graduate","Married","$80K - $120K","Blue",54,4,3,3,18713,1022,17691,0.682,1524,42,0.615,0.055,"6"
709735008,"Existing Customer",35,"M",2,"High School","Married","$80K - $120K","Blue",22,3,1,4,3023,1435,1588,0.62,1920,34,0.619,0.475,"6"
718416858,"Existing Customer",42,"M",5,"Graduate","Married","$60K - $80K","Blue",34,3,3,3,10607,2517,8090,1.197,1903,40,0.538,0.237,"6"
715870758,"Existing Customer",35,"M",4,"Graduate","Married","$120K +","Blue",30,4,3,4,34516,1018,33498,1.129,2350,55,0.774,0.029,"6"
713819283,"Existing Customer",51,"M",1,"Uneducated","Married","$80K - $120K","Blue",42,6,2,2,25197,2517,22680,0.721,3002,58,0.812,0.1,"6"
710424408,"Existing Customer",63,"M",2,"Graduate","Married","Less than $40K","Blue",36,5,2,4,2743,1815,928,0.567,1210,25,1.273,0.662,"6"
717769008,"Existing Customer",38,"M",2,"Graduate","Married","$80K - $120K","Blue",36,5,3,4,11444,1278,10166,1.31,2493,44,0.913,0.112,"6"
709986633,"Existing Customer",29,"M",1,"High School","Married","$40K - $60K","Blue",36,3,1,3,1438.3,0,1438.3,0.742,2144,41,0.577,0,"6"
771349458,"Existing Customer",33,"M",2,"Graduate","Married","$40K - $60K","Blue",20,4,3,3,5657,1792,3865,0.904,1914,46,0.769,0.317,"6"
771441558,"Existing Customer",49,"M",2,"Post-Graduate","Married","$60K - $80K","Blue",37,5,3,3,2608,1589,1019,0.982,2073,47,0.516,0.609,"6"
778885158,"Existing Customer",57,"M",3,"Uneducated","Married","$80K - $120K","Blue",38,5,3,3,2472,2457,15,0.693,1392,33,0.737,0.994,"6"
712281183,"Existing Customer",55,"M",4,"Graduate","Married","$120K +","Blue",36,4,2,2,24336,856,23480,0.459,1425,33,0.65,0.035,"6"
720666333,"Existing Customer",36,"M",3,"Unknown","Married","$120K +","Blue",24,6,3,2,24577,0,24577,0.75,1897,39,0.393,0,"6"
708927108,"Attrited Customer",53,"M",2,"Graduate","Married","$120K +","Blue",36,1,3,2,12778,507,12271,0.967,1133,28,0.4,0.04,"6"
711258108,"Existing Customer",54,"M",1,"College","Married","$120K +","Blue",44,4,3,2,2821,2415,406,0.441,1419,36,0.8,0.856,"6"
710149008,"Existing Customer",59,"M",0,"High School","Married","Less than $40K","Blue",47,6,3,4,1479,787,692,0.865,2139,70,0.556,0.532,"6"
711902058,"Existing Customer",35,"M",2,"Graduate","Married","$60K - $80K","Blue",36,3,3,2,1438.3,0,1438.3,1.623,2492,55,0.897,0,"6"
716757033,"Existing Customer",37,"M",4,"Post-Graduate","Married","$40K - $60K","Blue",27,5,1,4,6859,1766,5093,1.186,3045,56,0.697,0.257,"6"
708799983,"Attrited Customer",40,"M",1,"Post-Graduate","Married","$60K - $80K","Blue",36,6,3,4,18386,890,17496,0.361,1698,43,0.483,0.048,"6"
802087683,"Existing Customer",32,"M",0,"Post-Graduate","Married","$60K - $80K","Blue",26,6,2,3,5478,1491,3987,1.304,2456,55,0.571,0.272,"6"
712491108,"Existing Customer",35,"M",1,"Post-Graduate","Married","$80K - $120K","Blue",20,6,3,4,13046,1177,11869,1.214,2601,52,0.733,0.09,"6"
714767508,"Existing Customer",39,"M",2,"Graduate","Married","$40K - $60K","Blue",31,5,3,2,8687,1146,7541,1.8,2279,33,1.357,0.132,"6"
793222008,"Existing Customer",32,"M",0,"High School","Married","$60K - $80K","Blue",26,5,2,3,5397,1784,3613,0.904,2056,49,0.633,0.331,"6"
720812433,"Existing Customer",54,"M",2,"College","Married","$120K +","Blue",46,6,1,2,28465,0,28465,0.696,1693,37,1.056,0,"6"
710043408,"Existing Customer",49,"M",3,"Graduate","Married","$80K - $120K","Blue",37,4,1,4,15610,2048,13562,0.657,1916,58,0.526,0.131,"6"
721311333,"Existing Customer",32,"M",1,"High School","Married","Unknown","Blue",22,3,1,4,16912,1590,15322,1.274,2413,41,0.708,0.094,"6"
799498158,"Existing Customer",31,"M",1,"Post-Graduate","Married","$60K - $80K","Blue",22,5,1,3,2685,1580,1105,0.727,1642,36,0.636,0.588,"6"
780276258,"Existing Customer",53,"M",2,"High School","Married","$120K +","Blue",39,3,2,3,13091,985,12106,0.322,1452,37,0.276,0.075,"6"
779040408,"Existing Customer",56,"M",2,"High School","Married","$120K +","Blue",37,3,1,2,12181,1702,10479,0.834,1478,33,0.5,0.14,"6"
714024858,"Existing Customer",36,"M",3,"High School","Married","$80K - $120K","Blue",27,3,1,2,7056,0,7056,0.815,1739,35,0.842,0,"6"
710391258,"Existing Customer",27,"M",0,"Graduate","Married","$40K - $60K","Blue",36,3,2,4,11473,829,10644,0.707,2147,41,0.519,0.072,"6"
737971833,"Existing Customer",38,"M",1,"Graduate","Married","$60K - $80K","Blue",31,6,3,3,2405,1553,852,1.156,2503,40,0.667,0.646,"6"
772468983,"Existing Customer",36,"M",1,"Post-Graduate","Married","$80K - $120K","Blue",26,3,4,2,21927,1291,20636,0.864,1946,37,0.542,0.059,"6"
710990283,"Existing Customer",56,"M",1,"High School","Married","$80K - $120K","Blue",36,4,1,2,3906,1851,2055,0.73,1839,33,0.833,0.474,"6"
719692983,"Existing Customer",36,"M",2,"Doctorate","Married","$60K - $80K","Blue",30,3,3,4,4934,1504,3430,1.52,2747,42,0.448,0.305,"6"
719206308,"Existing Customer",32,"M",1,"High School","Married","$60K - $80K","Blue",24,4,2,2,4116,1223,2893,0.73,1657,38,0.52,0.297,"6"
713172408,"Existing Customer",54,"M",1,"Unknown","Married","$80K - $120K","Blue",43,4,2,4,32558,2016,30542,0.506,1440,37,0.423,0.062,"6"
720314583,"Existing Customer",54,"M",2,"Unknown","Married","$80K - $120K","Blue",44,4,1,2,12902,1860,11042,0.492,1273,33,0.375,0.144,"6"
803977008,"Existing Customer",39,"M",2,"Unknown","Married","$60K - $80K","Blue",34,6,2,4,5219,1826,3393,1.011,1715,35,1.188,0.35,"6"
779611008,"Existing Customer",29,"M",0,"Graduate","Married","$40K - $60K","Blue",18,4,3,4,4532,0,4532,0.734,1885,55,0.528,0,"6"
811467708,"Existing Customer",33,"M",2,"Graduate","Married","$80K - $120K","Blue",28,4,2,2,22399,1431,20968,1.019,2390,62,0.722,0.064,"6"
708744933,"Existing Customer",35,"M",2,"High School","Married","$60K - $80K","Blue",36,4,2,4,19127,1880,17247,0.788,1859,33,0.571,0.098,"6"
708828258,"Existing Customer",55,"M",2,"College","Married","$120K +","Blue",37,5,2,3,32641,1551,31090,0.488,1327,30,0.304,0.048,"6"
713511108,"Existing Customer",61,"M",1,"Uneducated","Married","$40K - $60K","Blue",47,5,3,4,1438.3,847,591.3,0.436,1397,43,0.483,0.589,"6"
824165658,"Existing Customer",38,"M",2,"Unknown","Married","$80K - $120K","Blue",34,4,1,3,19259,2266,16993,0.92,1388,27,0.929,0.118,"6"
717837858,"Existing Customer",47,"M",5,"College","Married","$120K +","Blue",34,3,1,2,17603,1063,16540,1.065,2902,64,0.641,0.06,"6"
716253858,"Existing Customer",37,"M",5,"Post-Graduate","Married","$80K - $120K","Blue",26,2,1,2,16730,1956,14774,0.675,1740,43,0.536,0.117,"6"
713983308,"Existing Customer",60,"M",0,"Post-Graduate","Married","$60K - $80K","Blue",49,5,1,4,3182,1928,1254,0.509,1233,35,0.4,0.606,"6"
779367858,"Existing Customer",39,"M",4,"High School","Married","$60K - $80K","Blue",28,5,3,3,6224,1898,4326,1.103,3014,58,0.706,0.305,"6"
716374308,"Existing Customer",39,"M",3,"Graduate","Married","$60K - $80K","Blue",33,4,3,2,3477,1875,1602,0.907,1897,50,1.083,0.539,"6"
713416233,"Existing Customer",38,"M",2,"Graduate","Married","$80K - $120K","Blue",24,5,2,2,3242,2076,1166,0.612,1841,46,0.533,0.64,"6"
797643708,"Existing Customer",47,"M",1,"High School","Married","$120K +","Blue",41,3,1,4,27858,1314,26544,0.676,1772,53,0.559,0.047,"6"
708860358,"Existing Customer",38,"M",3,"High School","Married","$80K - $120K","Blue",22,4,2,3,6361,694,5667,0.844,1499,31,0.938,0.109,"6"
717385983,"Existing Customer",30,"M",0,"Graduate","Married","Less than $40K","Blue",21,6,6,2,2490,0,2490,0.859,1645,30,0.667,0,"6"
719049033,"Existing Customer",53,"M",3,"High School","Married","$120K +","Blue",44,5,6,4,14057,1655,12402,0.676,2073,60,0.333,0.118,"6"
712576908,"Existing Customer",30,"M",0,"High School","Married","$60K - $80K","Blue",36,5,2,4,4516,2252,2264,0.889,1819,24,0.846,0.499,"6"
713126733,"Existing Customer",56,"M",3,"College","Married","$120K +","Blue",43,6,2,2,17539,2517,15022,0.743,1220,30,0.765,0.144,"6"
711876333,"Existing Customer",53,"M",3,"Graduate","Married","$80K - $120K","Blue",36,5,1,4,7290,2151,5139,0.583,1312,29,0.526,0.295,"6"
711329658,"Existing Customer",30,"M",0,"High School","Married","$120K +","Blue",13,3,1,4,9007,1965,7042,0.698,1925,42,0.448,0.218,"6"
716362008,"Existing Customer",37,"M",2,"Doctorate","Married","$40K - $60K","Blue",29,3,3,2,1808,1009,799,0.796,1744,35,0.944,0.558,"6"
714631833,"Existing Customer",53,"M",4,"Graduate","Married","$60K - $80K","Blue",44,3,2,4,1973,1324,649,0.805,1587,38,0.52,0.671,"6"
769751958,"Existing Customer",55,"M",3,"Unknown","Married","$120K +","Blue",49,3,2,4,9926,2018,7908,0.618,2235,57,0.357,0.203,"6"
717999183,"Existing Customer",36,"M",3,"High School","Married","$60K - $80K","Blue",36,6,3,3,4108,1659,2449,1.202,2275,58,0.871,0.404,"6"
717599283,"Existing Customer",57,"M",0,"Doctorate","Married","$60K - $80K","Blue",36,3,1,2,5335,1206,4129,0.69,1844,49,0.75,0.226,"6"
712730583,"Existing Customer",29,"M",0,"Uneducated","Married","$60K - $80K","Blue",20,5,2,3,8592,1201,7391,0.778,1842,50,0.852,0.14,"6"
814086333,"Existing Customer",36,"M",3,"College","Married","$40K - $60K","Blue",31,6,2,4,2220,1337,883,0.768,1685,44,0.375,0.602,"6"
714069858,"Existing Customer",53,"M",3,"Graduate","Married","$60K - $80K","Blue",36,4,3,2,3539,2517,1022,0.569,1677,45,0.5,0.711,"6"
712789383,"Existing Customer",52,"M",1,"Graduate","Married","$120K +","Blue",44,6,1,4,9274,2097,7177,0.776,2048,59,0.639,0.226,"6"
717130383,"Existing Customer",50,"M",0,"Uneducated","Married","$60K - $80K","Blue",36,4,3,3,2334,707,1627,0.561,1386,30,0.5,0.303,"6"
713835258,"Existing Customer",53,"M",1,"Unknown","Married","$120K +","Blue",48,3,2,3,3088,2083,1005,0.633,1561,40,0.538,0.675,"6"
718587858,"Existing Customer",39,"M",4,"High School","Married","$60K - $80K","Blue",31,3,1,4,11906,2032,9874,0.465,1642,39,0.625,0.171,"6"
715055433,"Existing Customer",36,"M",3,"Uneducated","Married","$60K - $80K","Blue",22,6,3,4,2224,1772,452,0.81,2004,44,0.419,0.797,"6"
713536158,"Existing Customer",65,"M",1,"College","Married","Less than $40K","Blue",56,5,3,2,4189,0,4189,0.715,1597,31,0.722,0,"6"
715859058,"Existing Customer",54,"M",3,"Post-Graduate","Married","$120K +","Blue",42,6,3,4,3092,2165,927,0.676,1369,37,0.542,0.7,"6"
719649408,"Existing Customer",46,"M",2,"High School","Married","$60K - $80K","Blue",35,6,3,3,13768,763,13005,0.712,1390,44,0.76,0.055,"6"
712557708,"Existing Customer",35,"M",1,"High School","Married","$60K - $80K","Blue",21,5,2,2,6391,2317,4074,0.831,2274,61,1.033,0.363,"6"
789187908,"Existing Customer",56,"M",2,"Uneducated","Married","$80K - $120K","Blue",45,4,2,2,11102,1946,9156,0.625,1448,36,1,0.175,"6"
773297508,"Existing Customer",34,"M",3,"College","Married","$80K - $120K","Blue",28,3,1,3,24765,1999,22766,1.013,1544,36,0.714,0.081,"6"
716529258,"Existing Customer",42,"M",4,"Doctorate","Married","$80K - $120K","Blue",27,5,3,4,31864,0,31864,1.009,1591,35,0.75,0,"6"
719999508,"Existing Customer",37,"M",3,"Unknown","Married","$60K - $80K","Blue",24,3,1,2,11894,816,11078,1.561,2438,45,0.607,0.069,"6"
721236408,"Existing Customer",38,"M",2,"Graduate","Married","$80K - $120K","Blue",29,5,3,3,7535,2517,5018,0.813,1655,41,0.577,0.334,"6"
715785933,"Existing Customer",54,"M",3,"College","Married","$80K - $120K","Blue",45,4,3,0,3380,1655,1725,0.636,1636,58,0.706,0.49,"6"
715013733,"Existing Customer",54,"M",4,"Graduate","Married","$60K - $80K","Blue",36,4,3,3,6905,2303,4602,0.712,1370,25,0.786,0.334,"6"
717098208,"Existing Customer",48,"M",3,"Unknown","Married","$80K - $120K","Blue",41,5,2,2,5848,950,4898,0.726,1961,51,0.545,0.162,"6"
709361058,"Existing Customer",35,"M",2,"Graduate","Married","$60K - $80K","Blue",24,5,1,3,7453,0,7453,0.712,1691,47,0.516,0,"6"
716053083,"Attrited Customer",33,"M",2,"Graduate","Married","$120K +","Blue",21,2,2,4,27992,0,27992,0.433,837,18,1,0,"6"
717667833,"Existing Customer",34,"M",1,"Graduate","Married","$40K - $60K","Blue",36,6,2,3,3735,1285,2450,1.034,1877,33,1.2,0.344,"6"
718011783,"Existing Customer",55,"M",3,"Graduate","Married","$40K - $60K","Blue",36,3,3,3,2205,1337,868,0.65,1591,38,0.727,0.606,"6"
714360033,"Existing Customer",62,"M",1,"High School","Married","$40K - $60K","Blue",43,5,1,3,4450,1444,3006,0.465,1326,44,0.419,0.324,"6"
794485158,"Existing Customer",38,"M",2,"Unknown","Married","$80K - $120K","Blue",18,6,1,2,2172,1475,697,1.158,2447,46,1.3,0.679,"6"
708513183,"Existing Customer",39,"M",1,"Uneducated","Married","$40K - $60K","Blue",29,4,2,2,4323,1267,3056,1.102,3078,58,0.611,0.293,"6"
719353158,"Existing Customer",56,"M",1,"College","Married","$80K - $120K","Blue",45,5,1,3,4145,1468,2677,0.579,1238,36,0.5,0.354,"6"
711436083,"Existing Customer",36,"M",1,"Graduate","Married","Less than $40K","Blue",18,6,3,3,2032,1003,1029,1.005,2454,46,0.586,0.494,"6"
739117233,"Existing Customer",57,"M",3,"High School","Married","$120K +","Blue",50,3,3,2,3205,1530,1675,0.673,2126,58,0.657,0.477,"6"
712655583,"Existing Customer",41,"M",3,"Graduate","Married","$40K - $60K","Blue",32,3,3,2,6425,915,5510,0.958,2036,44,0.692,0.142,"6"
713241033,"Existing Customer",34,"M",0,"Graduate","Married","$60K - $80K","Blue",26,4,3,3,5175,977,4198,1.705,2405,49,0.885,0.189,"6"
717013383,"Existing Customer",52,"M",2,"High School","Married","$80K - $120K","Blue",43,4,3,4,31258,1518,29740,0.917,2866,53,0.893,0.049,"6"
709537683,"Attrited Customer",37,"M",3,"College","Married","$80K - $120K","Blue",30,3,4,3,11638,926,10712,0.262,563,15,0.364,0.08,"6"
720241758,"Existing Customer",55,"M",0,"Doctorate","Married","$80K - $120K","Blue",36,3,1,3,8276,1671,6605,0.359,1409,25,0.25,0.202,"6"
821370858,"Existing Customer",39,"M",1,"Graduate","Married","$40K - $60K","Blue",35,5,3,4,6690,1884,4806,0.791,1734,39,0.625,0.282,"6"
779612808,"Existing Customer",61,"M",1,"Graduate","Married","$40K - $60K","Blue",50,6,2,4,2531,2360,171,0.955,1263,35,0.591,0.932,"6"
772452783,"Existing Customer",43,"M",3,"Unknown","Married","$40K - $60K","Blue",33,6,1,2,4402,1640,2762,0.719,1774,46,1,0.373,"6"
714002658,"Existing Customer",49,"M",2,"Unknown","Married","$120K +","Blue",34,5,4,2,27732,1623,26109,0.452,1413,31,0.722,0.059,"6"
713910108,"Existing Customer",38,"M",1,"Graduate","Married","$80K - $120K","Blue",28,3,2,3,3946,2375,1571,0.921,1646,43,0.536,0.602,"6"
711509658,"Attrited Customer",61,"M",2,"Graduate","Married","$120K +","Blue",49,3,0,4,11374,2517,8857,1.015,1088,26,1.167,0.221,"6"
757481283,"Existing Customer",35,"M",3,"College","Married","$60K - $80K","Blue",28,4,3,4,6921,2159,4762,0.895,1931,35,0.75,0.312,"6"
808681158,"Existing Customer",57,"M",0,"Graduate","Married","$80K - $120K","Blue",52,4,6,4,2564,2379,185,0.358,1343,35,0.296,0.928,"6"
718867683,"Existing Customer",64,"M",1,"Unknown","Married","Less than $40K","Blue",55,4,3,4,2720,1904,816,0.634,1613,43,0.344,0.7,"6"
794504658,"Existing Customer",39,"M",1,"Unknown","Married","$60K - $80K","Blue",24,6,3,0,5746,1829,3917,0.649,1562,44,0.913,0.318,"6"
713577483,"Existing Customer",47,"M",4,"Unknown","Married","$80K - $120K","Blue",35,3,3,4,5589,1430,4159,0.632,1570,31,0.722,0.256,"6"
814513008,"Existing Customer",38,"M",2,"Graduate","Married","$80K - $120K","Blue",33,5,3,3,9620,2033,7587,0.667,1735,43,0.387,0.211,"6"
720662508,"Existing Customer",39,"M",1,"Graduate","Married","$120K +","Blue",25,6,3,2,5764,1529,4235,1.356,1972,38,0.52,0.265,"6"
813247083,"Existing Customer",38,"M",2,"Graduate","Married","$80K - $120K","Blue",33,4,3,2,16059,618,15441,0.824,1357,26,1,0.038,"6"
780078333,"Existing Customer",56,"M",2,"Unknown","Married","$60K - $80K","Blue",41,3,2,2,5887,659,5228,0.65,1193,26,0.3,0.112,"6"
811915383,"Existing Customer",36,"M",3,"Uneducated","Married","$40K - $60K","Blue",31,6,2,2,3152,1986,1166,1.328,2530,50,0.724,0.63,"6"
718484283,"Existing Customer",57,"M",3,"Post-Graduate","Married","$60K - $80K","Blue",36,6,1,4,3478,2517,961,0.685,1409,49,0.75,0.724,"6"
717413658,"Existing Customer",43,"M",4,"High School","Married","$40K - $60K","Blue",32,6,2,2,1539,989,550,0.86,1987,47,0.808,0.643,"6"
709219533,"Existing Customer",53,"M",3,"High School","Married","$60K - $80K","Blue",41,3,1,0,2480,1351,1129,0.522,1359,36,0.565,0.545,"6"
788259558,"Existing Customer",59,"M",0,"Unknown","Married","Less than $40K","Blue",51,5,3,4,1570,1028,542,0.742,1430,28,1.333,0.655,"6"
708741633,"Existing Customer",52,"M",4,"High School","Married","$60K - $80K","Blue",44,6,3,4,4153,0,4153,0.434,1771,41,0.367,0,"6"
789577833,"Existing Customer",56,"M",2,"Graduate","Married","$120K +","Blue",49,4,1,4,8902,1932,6970,0.781,969,29,1.071,0.217,"6"
787570758,"Existing Customer",35,"M",2,"Uneducated","Married","$120K +","Blue",26,3,3,4,2944,1596,1348,0.737,2070,44,0.467,0.542,"6"
709583133,"Existing Customer",53,"M",3,"Uneducated","Married","$40K - $60K","Blue",40,6,3,3,3326,1442,1884,0.711,1627,54,1.077,0.434,"6"
719521983,"Existing Customer",38,"M",2,"Uneducated","Married","$40K - $60K","Blue",31,4,3,3,6116,1698,4418,0.937,1592,32,1,0.278,"6"
718415133,"Existing Customer",38,"M",1,"Uneducated","Married","$80K - $120K","Blue",25,6,1,3,11352,0,11352,1.324,1601,34,1.125,0,"6"
712392108,"Existing Customer",51,"M",3,"High School","Married","$60K - $80K","Blue",36,3,2,4,10305,691,9614,0.485,1451,25,0.667,0.067,"6"
720145683,"Existing Customer",54,"M",1,"College","Married","$60K - $80K","Blue",42,3,2,2,2987,2517,470,0.479,1617,35,0.75,0.843,"6"
764776833,"Existing Customer",61,"M",0,"Graduate","Married","$40K - $60K","Blue",54,3,3,2,3077,1646,1431,0.456,1523,30,0.579,0.535,"6"
715760733,"Existing Customer",58,"M",4,"High School","Married","$40K - $60K","Blue",47,6,3,4,7803,1885,5918,0.531,1199,25,0.316,0.242,"6"
720610008,"Attrited Customer",59,"M",1,"College","Married","$120K +","Blue",50,1,5,4,15796,812,14984,0.719,1339,23,0.15,0.051,"6"
714111333,"Existing Customer",55,"M",1,"High School","Married","$60K - $80K","Blue",46,6,1,3,5381,0,5381,0.746,1910,38,1,0,"6"
717551358,"Existing Customer",63,"M",0,"Graduate","Married","$60K - $80K","Blue",55,4,1,4,3556,2517,1039,0.983,2279,56,0.6,0.708,"6"
813573333,"Existing Customer",60,"M",1,"High School","Married","Less than $40K","Blue",55,5,1,4,2661,1466,1195,0.631,1354,25,0.316,0.551,"6"
