"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Cluster"
711787383,"Existing Customer",52,"F",2,"High School","Single","Less than $40K","Blue",40,3,1,3,1960,1428,532,0.57,3782,64,0.641,0.729,"1"
719282433,"Existing Customer",60,"F",0,"Graduate","Single","Unknown","Blue",48,3,3,4,6417,1372,5045,1.154,3280,71,0.69,0.214,"1"
805534608,"Existing Customer",54,"F",2,"College","Single","$40K - $60K","Blue",49,4,3,3,8769,1314,7455,0.477,3817,60,0.818,0.15,"1"
779051808,"Existing Customer",35,"F",1,"Graduate","Single","$40K - $60K","Blue",16,3,2,2,2546,1348,1198,0.877,4145,75,0.596,0.529,"1"
708426483,"Existing Customer",56,"F",2,"Graduate","Single","Less than $40K","Blue",36,4,6,1,5816,716,5100,0.923,3534,73,1.147,0.123,"1"
719357058,"Existing Customer",62,"F",2,"Doctorate","Single","$40K - $60K","Blue",56,5,3,2,6797,1428,5369,0.747,3962,70,0.795,0.21,"1"
769962933,"Existing Customer",40,"F",3,"Graduate","Single","Less than $40K","Blue",34,4,1,4,6728,1192,5536,0.687,5244,75,0.471,0.177,"1"
709718058,"Existing Customer",52,"F",4,"Uneducated","Single","Less than $40K","Blue",36,5,1,4,2936,2181,755,0.478,4650,78,0.625,0.743,"1"
718877883,"Attrited Customer",44,"F",3,"Unknown","Single","Less than $40K","Blue",36,3,1,1,5644,2517,3127,0.86,2440,44,0.76,0.446,"1"
710376708,"Existing Customer",50,"F",5,"Uneducated","Single","Less than $40K","Blue",33,4,3,3,2837,1377,1460,0.564,3928,54,0.8,0.485,"1"
788792583,"Existing Customer",44,"F",3,"Unknown","Single","$40K - $60K","Blue",26,4,3,0,7277,0,7277,0.758,4458,71,0.578,0,"1"
770708133,"Existing Customer",47,"F",5,"High School","Single","Less than $40K","Blue",33,5,2,2,2169,1330,839,0.905,3833,64,1.065,0.613,"1"
718961208,"Existing Customer",43,"F",3,"College","Single","Less than $40K","Blue",32,5,3,3,4204,0,4204,1.073,3799,85,0.604,0,"1"
814459833,"Existing Customer",42,"F",3,"Graduate","Single","Less than $40K","Blue",37,5,3,4,8017,0,8017,0.539,3042,55,0.528,0,"1"
712011633,"Existing Customer",40,"F",2,"Doctorate","Single","$40K - $60K","Blue",36,6,1,3,2797,850,1947,0.953,3652,64,1.37,0.304,"1"
737921733,"Attrited Customer",62,"F",1,"Unknown","Single","Less than $40K","Blue",55,3,3,3,1892,1604,288,0.476,1581,34,0.417,0.848,"1"
719536608,"Existing Customer",49,"F",3,"Graduate","Single","Less than $40K","Blue",36,4,5,1,2285,1931,354,0.69,4944,78,0.66,0.845,"1"
710825658,"Existing Customer",37,"F",3,"Uneducated","Single","Less than $40K","Blue",29,5,3,2,2584,1614,970,0.675,4045,78,0.733,0.625,"1"
709435533,"Attrited Customer",53,"F",1,"Unknown","Single","Less than $40K","Blue",41,2,3,2,3099,0,3099,0.279,1401,44,0.419,0,"1"
719168883,"Attrited Customer",45,"F",5,"Unknown","Single","Less than $40K","Blue",34,1,4,1,5155,0,5155,1.014,2753,45,0.607,0,"1"
710218233,"Existing Customer",43,"F",3,"High School","Single","$40K - $60K","Blue",35,4,3,3,2297,1044,1253,0.591,3161,65,0.711,0.455,"1"
714212358,"Attrited Customer",38,"F",3,"High School","Single","Unknown","Blue",36,1,3,2,5260,1706,3554,0.359,2142,57,0.676,0.324,"1"
711580908,"Existing Customer",52,"F",3,"Unknown","Single","$40K - $60K","Blue",42,6,3,2,3028,2258,770,1.058,4119,81,0.884,0.746,"1"
712115958,"Existing Customer",47,"F",3,"Uneducated","Single","Less than $40K","Blue",38,5,3,4,2808,2264,544,0.544,3562,74,0.682,0.806,"1"
708211383,"Existing Customer",35,"F",3,"Graduate","Single","Less than $40K","Blue",27,3,3,3,2664,0,2664,0.731,3906,74,0.574,0,"1"
721104708,"Attrited Customer",41,"F",3,"Post-Graduate","Single","Less than $40K","Blue",36,1,3,1,2067,1966,101,0.91,3033,41,0.708,0.951,"1"
717461283,"Attrited Customer",38,"F",2,"Graduate","Single","Unknown","Blue",24,3,2,3,2214,570,1644,0.688,2066,45,0.25,0.257,"1"
803028858,"Attrited Customer",38,"F",2,"Graduate","Single","Less than $40K","Blue",32,2,3,3,3775,0,3775,0.581,2031,36,0.385,0,"1"
813380058,"Existing Customer",64,"F",0,"Graduate","Single","Unknown","Blue",56,3,2,4,4100,863,3237,0.992,3593,51,0.821,0.21,"1"
711340233,"Existing Customer",46,"F",0,"Graduate","Single","Unknown","Blue",34,6,1,2,9216,2059,7157,0.763,3630,78,0.56,0.223,"1"
710839308,"Existing Customer",34,"F",2,"High School","Single","Less than $40K","Blue",21,6,1,3,5015,1671,3344,0.689,3161,77,0.878,0.333,"1"
768687183,"Existing Customer",54,"F",1,"College","Single","Less than $40K","Blue",48,3,1,4,2440,1083,1357,0.907,3017,53,0.71,0.444,"1"
719770158,"Attrited Customer",54,"F",3,"Post-Graduate","Single","Less than $40K","Blue",49,1,4,3,8516,0,8516,0.549,2189,37,0.276,0,"1"
714932658,"Existing Customer",42,"F",4,"College","Single","Unknown","Blue",34,5,3,2,15449,0,15449,0.783,4098,81,0.588,0,"1"
804708633,"Existing Customer",44,"F",3,"Uneducated","Single","Less than $40K","Blue",39,3,2,2,7323,0,7323,0.518,4666,87,0.776,0,"1"
716271183,"Attrited Customer",45,"F",2,"Uneducated","Single","Less than $40K","Blue",37,3,2,2,8924,0,8924,0.547,1720,42,0.4,0,"1"
721027083,"Existing Customer",47,"F",4,"Post-Graduate","Single","Unknown","Blue",36,6,1,0,3054,1862,1192,0.589,3543,87,0.812,0.61,"1"
721308033,"Attrited Customer",45,"F",2,"Post-Graduate","Single","Less than $40K","Blue",37,3,3,1,3036,2517,519,0.882,2609,42,0.615,0.829,"1"
711238908,"Existing Customer",65,"F",0,"Uneducated","Single","Less than $40K","Blue",54,6,5,2,7699,1758,5941,0.641,5103,62,0.771,0.228,"1"
715193433,"Existing Customer",61,"F",0,"High School","Single","Unknown","Blue",51,4,2,2,8476,0,8476,0.675,3889,67,0.489,0,"1"
772095858,"Existing Customer",38,"F",2,"Graduate","Single","Unknown","Blue",27,4,2,3,13429,1246,12183,1.055,3929,66,0.737,0.093,"1"
713453733,"Existing Customer",45,"F",2,"Uneducated","Single","$40K - $60K","Blue",37,6,1,3,2529,1654,875,0.528,3428,84,0.68,0.654,"1"
715008858,"Existing Customer",51,"F",3,"Unknown","Single","Less than $40K","Blue",41,5,1,2,2941,655,2286,0.616,4099,66,0.571,0.223,"1"
717888108,"Existing Customer",47,"F",3,"Doctorate","Single","$40K - $60K","Blue",35,3,3,2,2872,2517,355,0.606,3635,62,0.824,0.876,"1"
719455083,"Existing Customer",48,"F",3,"Uneducated","Single","Less than $40K","Blue",39,4,3,4,2991,1508,1483,0.703,3734,64,0.882,0.504,"1"
771922008,"Existing Customer",57,"F",2,"Unknown","Single","Less than $40K","Blue",46,5,2,2,5443,1889,3554,0.421,4416,64,0.6,0.347,"1"
712235433,"Attrited Customer",43,"F",1,"Graduate","Single","Less than $40K","Blue",36,2,3,2,2886,0,2886,0.587,2326,50,0.429,0,"1"
714377058,"Attrited Customer",63,"F",1,"Unknown","Single","Less than $40K","Blue",36,3,3,4,1896,0,1896,0.747,2186,50,0.562,0,"1"
718834233,"Existing Customer",38,"F",2,"College","Single","Less than $40K","Blue",21,4,1,2,6899,0,6899,0.771,3848,71,0.69,0,"1"
709560258,"Attrited Customer",49,"F",3,"Graduate","Single","Unknown","Blue",31,2,3,4,4946,0,4946,0.54,2239,38,0.407,0,"1"
718317258,"Existing Customer",54,"F",3,"Uneducated","Single","Less than $40K","Blue",47,3,3,3,7477,1960,5517,1.008,3618,76,0.583,0.262,"1"
713162358,"Existing Customer",49,"F",4,"Unknown","Single","$40K - $60K","Blue",36,4,3,2,9595,509,9086,0.625,4050,72,0.5,0.053,"1"
778924158,"Existing Customer",45,"F",2,"High School","Single","Less than $40K","Blue",26,4,3,4,1438.3,0,1438.3,0.71,3749,77,0.604,0,"1"
719602908,"Attrited Customer",42,"F",2,"Post-Graduate","Single","$40K - $60K","Blue",34,3,3,3,5667,812,4855,0.62,2064,42,0.4,0.143,"1"
710327508,"Existing Customer",44,"F",4,"Uneducated","Single","Less than $40K","Blue",36,5,2,4,1687,1290,397,0.709,4247,87,0.706,0.765,"1"
811970808,"Existing Customer",53,"F",0,"Graduate","Single","Less than $40K","Blue",48,4,3,3,5972,1885,4087,0.973,3491,65,0.711,0.316,"1"
720439533,"Existing Customer",64,"F",0,"Uneducated","Single","Less than $40K","Blue",36,3,1,3,7112,1358,5754,0.553,4951,73,0.587,0.191,"1"
708937608,"Existing Customer",37,"F",4,"High School","Single","Less than $40K","Blue",18,4,1,2,2001,1366,635,0.86,4590,66,0.571,0.683,"1"
769189083,"Existing Customer",46,"F",2,"Graduate","Single","Less than $40K","Blue",40,4,2,4,1438.3,639,799.3,0.768,4427,85,0.735,0.444,"1"
753118533,"Existing Customer",38,"F",2,"Doctorate","Single","Less than $40K","Blue",31,6,3,2,1555,986,569,0.865,4686,75,0.667,0.634,"1"
710748483,"Existing Customer",56,"F",1,"High School","Single","Less than $40K","Blue",43,3,2,2,2923,1934,989,0.577,3861,68,0.7,0.662,"1"
720868683,"Existing Customer",50,"F",4,"Uneducated","Single","$40K - $60K","Blue",22,5,2,3,7853,1343,6510,0.491,1814,37,0.37,0.171,"1"
709453833,"Existing Customer",48,"F",4,"Graduate","Single","Unknown","Blue",40,3,2,2,11164,859,10305,0.915,4227,67,0.634,0.077,"1"
789180933,"Existing Customer",37,"F",3,"High School","Single","Less than $40K","Blue",26,3,1,2,2917,2216,701,0.81,4524,67,0.489,0.76,"1"
712470033,"Existing Customer",44,"F",3,"College","Single","Less than $40K","Blue",30,6,3,3,4539,2053,2486,0.705,2960,67,0.861,0.452,"1"
716039433,"Existing Customer",48,"F",2,"High School","Single","Less than $40K","Blue",35,4,6,1,1686,1271,415,1.087,3445,64,0.73,0.754,"1"
709229358,"Existing Customer",46,"F",5,"Uneducated","Single","Less than $40K","Blue",38,6,1,4,2601,1604,997,0.853,4835,80,0.702,0.617,"1"
711000933,"Existing Customer",50,"F",2,"Graduate","Single","Unknown","Blue",41,5,2,4,4846,2490,2356,0.788,3724,61,0.605,0.514,"1"
711478233,"Existing Customer",38,"F",1,"Post-Graduate","Single","Less than $40K","Blue",26,4,1,3,2652,2496,156,0.561,3691,58,1.071,0.941,"1"
717432933,"Existing Customer",52,"F",5,"Unknown","Single","Unknown","Blue",36,3,1,3,3167,1387,1780,0.899,4587,76,0.551,0.438,"1"
779008158,"Existing Customer",54,"F",4,"Graduate","Single","Less than $40K","Blue",43,3,1,4,2191,1655,536,1.008,4961,71,0.821,0.755,"1"
804847308,"Existing Customer",64,"F",0,"Graduate","Single","$40K - $60K","Blue",56,6,2,1,1564,0,1564,0.516,4018,69,0.605,0,"1"
716321583,"Existing Customer",50,"F",3,"Unknown","Single","$40K - $60K","Blue",36,5,3,3,12740,1173,11567,1.04,3441,55,0.719,0.092,"1"
743912958,"Existing Customer",39,"F",1,"Graduate","Single","$40K - $60K","Blue",32,3,3,1,3812,1103,2709,0.757,4080,65,0.625,0.289,"1"
712294083,"Attrited Customer",54,"F",2,"High School","Single","Unknown","Blue",44,4,3,4,3778,0,3778,0.739,2367,45,0.452,0,"1"
719682183,"Existing Customer",53,"F",2,"Unknown","Single","$40K - $60K","Blue",43,3,4,4,6188,2517,3671,0.713,1997,43,1.048,0.407,"1"
709276908,"Existing Customer",38,"F",2,"High School","Single","$40K - $60K","Blue",25,6,2,3,1438.3,0,1438.3,0.783,3990,75,0.596,0,"1"
712403358,"Existing Customer",55,"F",2,"College","Single","$40K - $60K","Blue",35,4,4,4,1438.3,696,742.3,0.888,4307,76,0.9,0.484,"1"
753443583,"Existing Customer",43,"F",1,"High School","Single","$40K - $60K","Blue",36,5,2,1,8156,0,8156,0.663,3992,73,0.553,0,"1"
779170008,"Existing Customer",51,"F",2,"High School","Single","$40K - $60K","Blue",32,4,1,2,5351,0,5351,0.763,4596,78,0.5,0,"1"
779727558,"Existing Customer",49,"F",4,"College","Single","Less than $40K","Blue",33,4,2,3,2097,1250,847,0.699,4148,71,0.543,0.596,"1"
714373308,"Existing Customer",53,"F",1,"Graduate","Single","Less than $40K","Blue",46,6,4,4,2266,0,2266,0.565,3634,66,0.65,0,"1"
712545183,"Existing Customer",51,"F",4,"Uneducated","Single","Less than $40K","Blue",37,4,4,2,1765,1487,278,0.738,3333,66,1,0.842,"1"
714351558,"Existing Customer",64,"F",0,"Uneducated","Single","Less than $40K","Blue",36,3,2,1,1829,0,1829,0.576,3950,65,0.548,0,"1"
790002783,"Existing Customer",38,"F",2,"Graduate","Single","Unknown","Blue",30,4,1,4,19595,610,18985,0.582,4079,65,0.585,0.031,"1"
721440633,"Existing Customer",55,"F",1,"High School","Single","Less than $40K","Blue",36,5,2,3,7982,897,7085,0.778,4387,71,0.511,0.112,"1"
738899658,"Attrited Customer",45,"F",2,"Graduate","Single","Unknown","Blue",38,6,2,3,3120,2517,603,0.736,2468,43,0.536,0.807,"1"
711423558,"Existing Customer",60,"F",1,"Post-Graduate","Single","$40K - $60K","Blue",50,4,1,2,4606,0,4606,0.857,4181,63,1.032,0,"1"
721522533,"Existing Customer",48,"F",4,"Graduate","Single","Less than $40K","Blue",35,6,3,2,2005,1143,862,0.824,4311,70,0.591,0.57,"1"
714727833,"Attrited Customer",41,"F",2,"Uneducated","Single","Less than $40K","Blue",36,2,2,3,2892,2517,375,0.777,2257,48,0.714,0.87,"1"
772051308,"Existing Customer",55,"F",3,"Graduate","Single","Unknown","Blue",44,6,6,3,2553,1823,730,0.574,3853,69,0.683,0.714,"1"
787638408,"Existing Customer",47,"F",1,"High School","Single","Unknown","Blue",40,5,4,4,8440,2087,6353,0.804,4161,74,0.644,0.247,"1"
772506858,"Existing Customer",45,"F",4,"High School","Single","Unknown","Blue",35,3,4,2,8795,2517,6278,0.625,4552,81,0.588,0.286,"1"
765692658,"Existing Customer",49,"F",4,"Graduate","Single","Less than $40K","Blue",42,4,3,4,2162,1882,280,0.934,3825,70,0.75,0.87,"1"
717592758,"Attrited Customer",44,"F",3,"Unknown","Single","Less than $40K","Blue",36,3,2,2,1606,1578,28,0.85,2418,44,0.467,0.983,"1"
719147208,"Existing Customer",29,"F",2,"Unknown","Single","Less than $40K","Blue",21,4,3,2,2298,0,2298,0.776,4814,88,0.63,0,"1"
713184858,"Existing Customer",58,"F",2,"High School","Single","Less than $40K","Blue",50,4,3,4,1438.3,818,620.3,0.917,4196,71,1.088,0.569,"1"
787617483,"Existing Customer",58,"F",0,"Uneducated","Single","Less than $40K","Blue",48,6,2,4,2628,1542,1086,0.93,4335,76,0.727,0.587,"1"
710932683,"Existing Customer",55,"F",2,"High School","Single","Less than $40K","Blue",36,2,1,2,6394,0,6394,0.656,3470,69,0.917,0,"1"
718342158,"Attrited Customer",38,"F",4,"Graduate","Single","Less than $40K","Blue",26,2,2,2,4391,1933,2458,0.579,1849,36,0.385,0.44,"1"
716564433,"Attrited Customer",53,"F",1,"Graduate","Single","Less than $40K","Blue",36,3,2,4,4287,0,4287,0.294,1635,41,0.242,0,"1"
720921408,"Existing Customer",46,"F",2,"College","Single","Less than $40K","Blue",36,6,1,4,1996,1544,452,0.919,3760,69,0.683,0.774,"1"
716022258,"Attrited Customer",51,"F",3,"College","Single","Less than $40K","Blue",36,3,3,3,8960,2222,6738,0.382,1853,40,0.333,0.248,"1"
716877258,"Existing Customer",55,"F",3,"Graduate","Single","Less than $40K","Blue",48,4,3,2,3968,1374,2594,0.703,4641,65,0.711,0.346,"1"
780336258,"Existing Customer",55,"F",1,"Graduate","Single","Less than $40K","Blue",42,6,3,2,2517,1257,1260,0.834,4528,75,0.786,0.499,"1"
761240358,"Existing Customer",52,"F",2,"Unknown","Single","Less than $40K","Blue",45,5,2,2,2155,1219,936,0.805,4295,77,0.791,0.566,"1"
714972558,"Attrited Customer",37,"F",2,"Graduate","Single","Less than $40K","Blue",36,2,3,0,1610,0,1610,0.889,2729,45,0.406,0,"1"
716492583,"Existing Customer",37,"F",1,"Uneducated","Single","Less than $40K","Blue",28,6,3,4,2388,1708,680,0.903,4539,89,0.745,0.715,"1"
796236258,"Existing Customer",48,"F",5,"High School","Single","$40K - $60K","Blue",42,5,1,2,2465,1128,1337,0.613,4030,86,0.483,0.458,"1"
709700058,"Existing Customer",52,"F",2,"Graduate","Single","$40K - $60K","Blue",33,5,2,2,6081,989,5092,1.222,4451,70,0.429,0.163,"1"
711993258,"Existing Customer",50,"F",0,"High School","Single","$40K - $60K","Blue",39,5,3,2,8264,2057,6207,0.821,4240,73,0.587,0.249,"1"
780105483,"Attrited Customer",65,"F",0,"Uneducated","Single","Less than $40K","Blue",50,3,4,4,1697,377,1320,1.048,2799,49,0.485,0.222,"1"
715411608,"Existing Customer",45,"F",3,"High School","Single","$40K - $60K","Blue",36,3,1,1,1663,1112,551,0.588,2978,61,0.906,0.669,"1"
710598408,"Existing Customer",55,"F",0,"Graduate","Single","Less than $40K","Blue",36,6,1,1,2695,0,2695,0.816,4557,94,0.843,0,"1"
718819158,"Existing Customer",54,"F",3,"Uneducated","Single","$40K - $60K","Blue",41,3,1,3,2488,2196,292,0.733,4361,75,0.63,0.883,"1"
718871358,"Existing Customer",45,"F",2,"Graduate","Single","Unknown","Blue",36,4,1,1,1785,0,1785,0.649,4964,82,0.907,0,"1"
720029508,"Existing Customer",50,"F",1,"Graduate","Single","$40K - $60K","Blue",37,3,1,0,12064,1312,10752,0.462,4100,67,0.675,0.109,"1"
720479058,"Existing Customer",50,"F",1,"Post-Graduate","Single","Less than $40K","Blue",39,4,2,2,1438.3,851,587.3,0.983,4379,64,0.829,0.592,"1"
716385033,"Existing Customer",60,"F",1,"Graduate","Single","Unknown","Blue",36,6,1,3,4408,1201,3207,0.77,4157,71,0.651,0.272,"1"
708724908,"Existing Customer",47,"F",2,"High School","Single","Less than $40K","Blue",35,4,2,3,2262,0,2262,0.806,4113,83,0.627,0,"1"
716556258,"Existing Customer",50,"F",3,"Doctorate","Single","Less than $40K","Blue",39,6,1,3,9966,0,9966,0.966,4401,60,1.069,0,"1"
708404883,"Existing Customer",45,"F",2,"High School","Single","Unknown","Blue",37,4,2,4,27804,0,27804,1.301,2761,57,0.966,0,"1"
779741883,"Existing Customer",47,"F",2,"Unknown","Single","Less than $40K","Blue",32,6,1,3,2493,831,1662,0.581,4274,68,0.581,0.333,"1"
771342183,"Attrited Customer",53,"F",3,"Graduate","Single","$40K - $60K","Blue",40,6,3,2,1625,0,1625,0.689,2314,43,0.433,0,"1"
712901283,"Attrited Customer",53,"F",2,"Graduate","Single","$40K - $60K","Blue",36,2,3,2,2121,0,2121,0.618,1464,32,0.778,0,"1"
718473558,"Attrited Customer",42,"F",3,"Doctorate","Single","Less than $40K","Blue",18,5,3,4,8668,0,8668,0.275,1402,38,0.31,0,"1"
717176508,"Existing Customer",43,"F",3,"Unknown","Single","$40K - $60K","Blue",34,5,3,4,2656,1166,1490,0.586,4171,80,0.818,0.439,"1"
772341783,"Attrited Customer",45,"F",3,"High School","Single","Unknown","Blue",35,3,2,6,3512,2517,995,0.597,1801,48,0.548,0.717,"1"
715409733,"Attrited Customer",47,"F",4,"College","Single","Less than $40K","Blue",36,2,2,3,2263,0,2263,0.752,2385,33,0.375,0,"1"
709338633,"Attrited Customer",56,"F",1,"Graduate","Single","$40K - $60K","Blue",37,2,4,3,2339,0,2339,0.493,1542,45,0.607,0,"1"
718855983,"Existing Customer",49,"F",4,"High School","Single","Unknown","Blue",36,3,3,4,13039,1840,11199,0.793,4010,69,0.5,0.141,"1"
711245433,"Attrited Customer",50,"F",4,"Graduate","Single","Unknown","Blue",41,5,3,3,2509,0,2509,0.702,2281,41,0.367,0,"1"
717078933,"Existing Customer",40,"F",5,"Graduate","Single","Less than $40K","Blue",29,3,2,4,4205,2517,1688,0.652,4256,69,0.725,0.599,"1"
747107508,"Existing Customer",56,"F",3,"Graduate","Single","Less than $40K","Blue",49,4,3,1,2433,1947,486,0.816,4269,88,0.76,0.8,"1"
778747608,"Existing Customer",65,"F",1,"Unknown","Single","Unknown","Blue",46,3,3,2,1438.3,0,1438.3,0.907,4022,61,0.649,0,"1"
714431058,"Existing Customer",41,"F",3,"College","Single","Unknown","Blue",36,4,2,4,4210,1597,2613,0.733,4342,72,0.674,0.379,"1"
708801108,"Attrited Customer",57,"F",3,"Uneducated","Single","Less than $40K","Blue",51,3,0,3,1438.3,0,1438.3,0.429,2113,38,0.267,0,"1"
716408058,"Existing Customer",56,"F",2,"Uneducated","Single","Unknown","Blue",36,5,3,4,2500,1298,1202,0.626,3673,72,0.565,0.519,"1"
813427833,"Existing Customer",45,"F",4,"Graduate","Single","Less than $40K","Blue",40,3,2,1,2110,844,1266,1.109,4812,77,0.604,0.4,"1"
711626658,"Attrited Customer",62,"F",1,"High School","Single","Less than $40K","Blue",36,2,3,4,1930,0,1930,0.331,1971,45,0.25,0,"1"
789354783,"Existing Customer",45,"F",3,"Unknown","Single","Less than $40K","Blue",32,5,3,0,2329,1465,864,0.815,4286,86,0.72,0.629,"1"
720486408,"Existing Customer",55,"F",1,"Uneducated","Single","Less than $40K","Blue",36,3,3,0,1438.3,756,682.3,1.012,4436,73,0.622,0.526,"1"
714119283,"Attrited Customer",42,"F",2,"Unknown","Single","$40K - $60K","Blue",34,3,3,3,2516,0,2516,0.53,2257,51,0.545,0,"1"
718538958,"Existing Customer",55,"F",3,"College","Single","Less than $40K","Blue",43,6,3,4,1844,0,1844,0.729,4564,82,0.608,0,"1"
799239033,"Attrited Customer",53,"F",3,"High School","Single","$40K - $60K","Blue",47,1,3,4,1714,0,1714,0.661,2279,46,0.533,0,"1"
715955208,"Existing Customer",35,"F",1,"High School","Single","Less than $40K","Blue",26,3,3,2,2189,1833,356,0.56,4530,72,0.846,0.837,"1"
715716333,"Existing Customer",62,"F",0,"High School","Single","Unknown","Blue",50,6,2,2,18819,0,18819,0.894,4273,87,0.977,0,"1"
720338658,"Existing Customer",56,"F",3,"Post-Graduate","Single","Less than $40K","Blue",42,3,2,2,2490,1623,867,0.79,2998,60,0.622,0.652,"1"
803938908,"Existing Customer",49,"F",4,"Uneducated","Single","Less than $40K","Blue",44,4,2,2,2659,0,2659,0.84,4546,81,0.884,0,"1"
806619333,"Existing Customer",36,"F",3,"High School","Single","Less than $40K","Blue",31,4,2,3,2909,2085,824,1.035,5154,80,0.86,0.717,"1"
720670458,"Existing Customer",52,"F",2,"Unknown","Single","$40K - $60K","Blue",45,3,1,3,3476,1560,1916,0.894,3496,58,0.871,0.449,"1"
715405758,"Attrited Customer",50,"F",1,"High School","Single","Unknown","Blue",42,5,0,4,10057,0,10057,0.792,2383,42,0.448,0,"1"
713168733,"Existing Customer",65,"F",0,"Unknown","Single","Less than $40K","Blue",56,6,3,3,2802,2403,399,0.636,3887,61,0.419,0.858,"1"
717091533,"Existing Customer",29,"F",1,"Graduate","Single","Unknown","Blue",36,5,2,3,13613,1172,12441,0.657,4253,84,0.75,0.086,"1"
713231658,"Existing Customer",45,"F",2,"Doctorate","Single","Less than $40K","Blue",33,6,2,3,5553,1117,4436,0.914,3744,52,0.793,0.201,"1"
710349258,"Existing Customer",45,"F",3,"High School","Single","Less than $40K","Blue",36,3,2,2,2589,2052,537,0.636,4133,68,0.789,0.793,"1"
713940033,"Existing Customer",47,"F",3,"Graduate","Single","Less than $40K","Blue",36,5,1,3,2049,1460,589,0.599,3514,79,0.646,0.713,"1"
715059258,"Existing Customer",38,"F",3,"Doctorate","Single","Unknown","Blue",32,6,4,4,3072,1970,1102,0.671,4245,82,0.952,0.641,"1"
721531683,"Existing Customer",44,"F",4,"Graduate","Single","Unknown","Blue",36,3,1,3,8482,0,8482,0.563,4076,81,0.688,0,"1"
773155533,"Existing Customer",49,"F",3,"Unknown","Single","Less than $40K","Blue",42,5,3,3,3261,814,2447,0.85,4739,89,0.712,0.25,"1"
820633833,"Existing Customer",64,"F",1,"Graduate","Single","$40K - $60K","Blue",56,5,2,4,5152,948,4204,0.953,4074,72,1.057,0.184,"1"
716317458,"Attrited Customer",51,"F",2,"Post-Graduate","Single","Less than $40K","Blue",36,3,3,3,4281,0,4281,0.447,1723,44,0.375,0,"1"
711850533,"Existing Customer",46,"F",4,"Uneducated","Single","Unknown","Blue",36,5,1,4,3818,0,3818,0.885,4272,71,0.578,0,"1"
709604958,"Existing Customer",51,"F",3,"Graduate","Single","$40K - $60K","Blue",36,3,3,4,2585,1847,738,0.627,3480,64,0.6,0.715,"1"
714931458,"Existing Customer",52,"F",2,"Post-Graduate","Single","Unknown","Blue",42,3,2,3,1438.3,0,1438.3,0.607,4102,78,0.857,0,"1"
787655058,"Existing Customer",44,"F",2,"Uneducated","Single","Less than $40K","Blue",37,5,2,3,2568,1875,693,0.578,4254,85,0.735,0.73,"1"
803113383,"Attrited Customer",55,"F",1,"Uneducated","Single","Less than $40K","Blue",49,3,4,3,3292,0,3292,0.482,2222,54,0.636,0,"1"
712555233,"Existing Customer",59,"F",0,"Graduate","Single","$40K - $60K","Blue",48,4,1,2,4205,710,3495,0.504,2023,38,0.727,0.169,"1"
718516533,"Existing Customer",46,"F",2,"Graduate","Single","Less than $40K","Blue",36,6,2,3,2586,2196,390,0.693,3944,78,0.857,0.849,"1"
718188858,"Existing Customer",52,"F",0,"Graduate","Single","Less than $40K","Blue",36,5,1,2,2537,1097,1440,0.874,4964,84,0.909,0.432,"1"
713788083,"Attrited Customer",28,"F",1,"Graduate","Single","Less than $40K","Blue",36,4,2,5,1624,0,1624,0.299,1897,35,0.25,0,"1"
744705408,"Existing Customer",48,"F",4,"Graduate","Single","Unknown","Blue",41,5,3,2,5239,1172,4067,0.825,4241,61,0.968,0.224,"1"
715080258,"Existing Customer",37,"F",1,"High School","Single","Unknown","Blue",36,3,2,3,6730,1093,5637,1.01,4814,89,0.854,0.162,"1"
780067158,"Attrited Customer",51,"F",2,"Uneducated","Single","Less than $40K","Blue",36,2,3,3,1746,1107,639,0.539,1907,47,0.621,0.634,"1"
720339558,"Existing Customer",47,"F",2,"Graduate","Single","Less than $40K","Blue",36,3,1,2,2363,494,1869,0.736,3887,71,0.651,0.209,"1"
809978733,"Existing Customer",33,"F",2,"High School","Single","$40K - $60K","Blue",28,3,2,3,1438.3,746,692.3,0.913,4415,77,0.878,0.519,"1"
709798908,"Attrited Customer",45,"F",4,"Unknown","Single","Less than $40K","Blue",32,3,3,4,2858,0,2858,1.058,2611,43,0.483,0,"1"
813435108,"Existing Customer",49,"F",1,"Graduate","Single","Less than $40K","Blue",44,5,2,1,3537,0,3537,0.763,4726,78,0.814,0,"1"
719038008,"Existing Customer",48,"F",4,"Graduate","Single","Less than $40K","Blue",35,3,2,2,1705,1192,513,0.763,4862,41,0.242,0.699,"1"
710186958,"Existing Customer",45,"F",3,"Unknown","Single","Unknown","Blue",32,6,3,4,9294,2000,7294,0.637,4431,82,0.673,0.215,"1"
816864483,"Existing Customer",39,"F",4,"Uneducated","Single","$40K - $60K","Blue",34,4,2,2,10264,803,9461,0.802,4003,74,0.721,0.078,"1"
820920408,"Existing Customer",53,"F",2,"Graduate","Single","Less than $40K","Blue",48,3,2,2,3685,0,3685,0.762,4012,59,0.639,0,"1"
