"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Cluster"
811532208,"Existing Customer",51,"M",4,"Graduate","Married","$40K - $60K","Silver",46,3,5,2,16277,1170,15107,0.95,3634,62,0.676,0.072,"3"
806641683,"Existing Customer",44,"M",3,"Uneducated","Married","$80K - $120K","Silver",39,5,2,2,34516,1461,33055,0.646,3416,70,0.707,0.042,"3"
716705433,"Existing Customer",62,"F",1,"Uneducated","Unknown","Less than $40K","Silver",36,6,1,3,12590,931,11659,1.068,4182,78,0.696,0.074,"3"
709587783,"Existing Customer",39,"M",4,"Post-Graduate","Single","$60K - $80K","Silver",36,6,3,3,25133,0,25133,0.461,4033,73,0.327,0,"3"
708195633,"Existing Customer",40,"M",2,"High School","Unknown","$80K - $120K","Silver",32,5,2,3,34516,1182,33334,0.613,2440,54,0.543,0.034,"3"
714031983,"Existing Customer",41,"F",3,"High School","Single","Less than $40K","Silver",36,6,1,3,11533,1418,10115,0.546,4038,63,0.615,0.123,"3"
713745783,"Existing Customer",29,"F",0,"Post-Graduate","Single","Unknown","Gold",36,4,1,4,34516,1452,33064,0.887,2336,49,1.13,0.042,"3"
719874633,"Attrited Customer",44,"M",1,"High School","Unknown","$80K - $120K","Gold",36,2,2,3,34516,0,34516,0.596,1891,34,0.214,0,"3"
789893808,"Existing Customer",52,"M",3,"Graduate","Divorced","$120K +","Silver",42,6,2,3,34516,1230,33286,0.608,2100,38,0.407,0.036,"3"
716461683,"Existing Customer",47,"F",3,"Uneducated","Married","Less than $40K","Silver",36,5,3,1,11884,1339,10545,0.556,4134,72,1,0.113,"3"
713617608,"Existing Customer",43,"M",3,"Unknown","Married","$120K +","Silver",33,5,2,3,34516,1844,32672,1.051,4217,79,0.795,0.053,"3"
714548733,"Existing Customer",35,"M",0,"College","Single","$80K - $120K","Silver",16,6,3,3,34516,0,34516,0.524,2655,64,0.829,0,"3"
710871108,"Existing Customer",45,"M",5,"Uneducated","Divorced","$60K - $80K","Silver",36,4,2,4,31756,1459,30297,0.687,4759,70,0.556,0.046,"3"
719301258,"Existing Customer",61,"M",0,"Post-Graduate","Single","$40K - $60K","Silver",42,4,3,2,15939,0,15939,0.791,3982,68,0.943,0,"3"
719260608,"Existing Customer",38,"M",3,"Uneducated","Single","$60K - $80K","Silver",31,5,3,2,34516,1566,32950,1.106,3961,53,0.893,0.045,"3"
719991783,"Existing Customer",40,"M",2,"High School","Married","$80K - $120K","Silver",36,5,3,0,34516,2183,32333,0.739,3644,67,0.634,0.063,"3"
712283808,"Existing Customer",50,"F",3,"High School","Married","Less than $40K","Silver",40,5,2,2,10062,1149,8913,0.76,1964,44,0.467,0.114,"3"
719165508,"Existing Customer",48,"F",3,"Graduate","Married","$40K - $60K","Silver",40,5,3,4,18965,2262,16703,0.592,3066,69,0.816,0.119,"3"
779299233,"Existing Customer",52,"F",3,"Graduate","Single","Less than $40K","Silver",34,3,2,2,13109,1375,11734,0.742,3563,73,0.553,0.105,"3"
720362058,"Attrited Customer",57,"M",2,"Uneducated","Single","$60K - $80K","Silver",49,4,3,3,32182,0,32182,0.52,1937,46,0.704,0,"3"
787532808,"Existing Customer",41,"M",4,"Post-Graduate","Married","$40K - $60K","Silver",30,6,3,3,16386,2236,14150,1.004,3293,66,0.833,0.136,"3"
716071233,"Existing Customer",42,"M",0,"High School","Unknown","$80K - $120K","Silver",35,5,2,3,34516,1934,32582,0.626,4613,73,0.553,0.056,"3"
760104333,"Existing Customer",43,"F",3,"Graduate","Married","Less than $40K","Silver",36,6,2,2,11392,0,11392,0.821,3246,63,0.703,0,"3"
712685733,"Existing Customer",57,"F",3,"Unknown","Single","Unknown","Silver",36,6,3,2,34516,1698,32818,0.823,3498,68,0.619,0.049,"3"
713389233,"Existing Customer",49,"F",3,"High School","Single","Unknown","Silver",36,3,2,2,31631,0,31631,0.632,3418,58,0.758,0,"3"
812979408,"Attrited Customer",39,"F",0,"Unknown","Married","$40K - $60K","Silver",34,3,0,3,15142,0,15142,0.761,2458,41,0.577,0,"3"
778242708,"Existing Customer",63,"M",1,"Unknown","Single","$60K - $80K","Silver",53,5,4,4,25502,1450,24052,0.797,4323,81,0.688,0.057,"3"
709912683,"Existing Customer",53,"F",4,"Graduate","Single","Unknown","Gold",41,5,1,2,34516,2374,32142,0.81,4390,77,0.604,0.069,"3"
815353083,"Attrited Customer",44,"M",1,"College","Divorced","$80K - $120K","Silver",39,2,3,2,34516,2361,32155,0.529,1853,36,0.385,0.068,"3"
708687483,"Attrited Customer",54,"F",4,"Graduate","Single","Less than $40K","Silver",36,3,2,3,13626,0,13626,0.411,1711,30,0.25,0,"3"
811095483,"Existing Customer",48,"F",4,"Graduate","Married","$40K - $60K","Silver",43,3,1,0,21163,2517,18646,0.569,1732,35,0.458,0.119,"3"
721451208,"Attrited Customer",54,"M",2,"Graduate","Single","$60K - $80K","Silver",45,2,3,2,30540,0,30540,0.602,1980,36,0.8,0,"3"
712934583,"Existing Customer",44,"F",4,"Uneducated","Married","Less than $40K","Silver",36,6,3,0,11879,0,11879,0.735,3490,62,0.938,0,"3"
811527933,"Attrited Customer",65,"F",0,"College","Single","Less than $40K","Silver",56,3,4,3,10885,1758,9127,0.8,2291,39,0.773,0.162,"3"
718851783,"Existing Customer",49,"M",1,"High School","Married","$80K - $120K","Silver",37,4,3,2,34516,2386,32130,0.698,3924,65,0.512,0.069,"3"
719998233,"Existing Customer",40,"M",3,"Unknown","Married","$120K +","Silver",30,6,3,2,34516,964,33552,0.521,2922,71,0.775,0.028,"3"
718076733,"Existing Customer",43,"M",1,"Graduate","Single","$60K - $80K","Silver",31,4,3,3,25824,1170,24654,0.684,3101,73,0.78,0.045,"3"
780006783,"Attrited Customer",59,"M",1,"Uneducated","Single","$40K - $60K","Silver",49,3,2,2,15809,0,15809,0.992,3109,48,0.412,0,"3"
713444058,"Existing Customer",45,"M",1,"Unknown","Divorced","$40K - $60K","Silver",31,3,1,1,17437,2225,15212,0.814,3381,51,0.594,0.128,"3"
797234508,"Existing Customer",51,"M",3,"Unknown","Single","$60K - $80K","Silver",45,3,2,4,30899,0,30899,0.502,1481,20,0.333,0,"3"
714926508,"Existing Customer",52,"M",2,"Graduate","Married","$80K - $120K","Silver",45,5,4,2,34516,1938,32578,0.807,2275,46,0.438,0.056,"3"
717793983,"Attrited Customer",55,"M",3,"Graduate","Single","$40K - $60K","Silver",45,2,3,1,18128,0,18128,0.71,2503,49,0.885,0,"3"
713853858,"Existing Customer",41,"M",4,"Unknown","Married","$80K - $120K","Silver",31,5,2,2,34516,1433,33083,0.758,2589,57,0.676,0.042,"3"
787921383,"Attrited Customer",53,"M",0,"High School","Single","$120K +","Silver",44,2,4,4,34516,2297,32219,0.416,1461,43,0.536,0.067,"3"
719378658,"Existing Customer",57,"M",3,"Graduate","Divorced","$80K - $120K","Silver",36,6,3,4,34516,1384,33132,0.887,4745,69,0.605,0.04,"3"
712463883,"Existing Customer",45,"M",2,"Unknown","Married","$120K +","Silver",38,4,2,3,34516,1406,33110,1.261,3342,63,0.969,0.041,"3"
708403308,"Existing Customer",37,"M",3,"Unknown","Single","$40K - $60K","Silver",24,3,1,3,15133,1663,13470,0.646,4392,68,0.511,0.11,"3"
713852958,"Existing Customer",51,"F",2,"Graduate","Single","Unknown","Silver",41,5,3,3,31501,1810,29691,0.71,3893,81,0.62,0.057,"3"
815761908,"Existing Customer",46,"F",3,"Unknown","Married","Unknown","Silver",41,6,3,2,34516,0,34516,0.896,3722,72,0.756,0,"3"
715762083,"Existing Customer",46,"M",0,"Uneducated","Single","$60K - $80K","Silver",36,6,3,2,30501,2030,28471,0.56,2525,45,0.5,0.067,"3"
717708783,"Existing Customer",57,"M",2,"Graduate","Single","$120K +","Silver",51,6,3,4,34516,1417,33099,0.966,4303,77,0.638,0.041,"3"
711655683,"Existing Customer",55,"M",1,"Uneducated","Single","$60K - $80K","Silver",46,4,2,4,25991,0,25991,0.639,2996,62,0.879,0,"3"
809599158,"Attrited Customer",48,"M",4,"Uneducated","Single","$80K - $120K","Silver",43,2,3,4,34516,0,34516,0.671,1626,28,0.4,0,"3"
793269933,"Existing Customer",46,"M",3,"Graduate","Unknown","$60K - $80K","Silver",40,6,3,2,28829,0,28829,0.463,4540,78,0.56,0,"3"
719730258,"Existing Customer",41,"M",4,"Uneducated","Divorced","$60K - $80K","Silver",36,4,2,3,33771,0,33771,0.791,3819,75,0.829,0,"3"
708271833,"Existing Customer",42,"M",3,"Graduate","Single","$40K - $60K","Silver",36,3,2,3,15069,1843,13226,0.84,3464,67,0.558,0.122,"3"
711110733,"Existing Customer",45,"M",3,"High School","Married","$40K - $60K","Silver",33,3,2,1,16928,1519,15409,0.894,3355,66,0.886,0.09,"3"
710812533,"Attrited Customer",46,"F",3,"High School","Single","Unknown","Silver",36,4,2,3,34516,154,34362,0.602,1987,46,0.586,0.004,"3"
715627833,"Existing Customer",48,"M",3,"High School","Married","$60K - $80K","Gold",37,6,2,0,34516,1948,32568,0.666,4539,75,0.705,0.056,"3"
709523508,"Existing Customer",65,"F",0,"Uneducated","Unknown","Less than $40K","Silver",53,5,1,2,11097,0,11097,0.648,4836,83,0.566,0,"3"
789059958,"Existing Customer",42,"M",4,"High School","Married","$120K +","Gold",30,6,2,4,34516,1045,33471,0.848,3574,75,0.923,0.03,"3"
788142483,"Existing Customer",46,"M",3,"College","Single","$80K - $120K","Silver",38,3,3,1,34516,1278,33238,0.51,4699,73,0.622,0.037,"3"
771790083,"Existing Customer",43,"F",3,"Unknown","Married","Less than $40K","Silver",32,4,3,2,10466,2080,8386,0.648,4116,64,0.684,0.199,"3"
823863033,"Existing Customer",52,"M",2,"Unknown","Married","$80K - $120K","Silver",48,6,6,1,34516,1473,33043,0.642,4254,73,0.587,0.043,"3"
719960133,"Existing Customer",42,"M",3,"College","Single","$80K - $120K","Silver",26,3,2,2,34516,904,33612,0.726,3910,68,0.659,0.026,"3"
718286658,"Existing Customer",42,"M",3,"Graduate","Single","$60K - $80K","Silver",22,5,3,1,25293,1140,24153,1.01,4059,80,0.86,0.045,"3"
717389433,"Existing Customer",62,"F",0,"High School","Single","Unknown","Silver",51,3,1,4,33371,0,33371,0.649,3638,67,0.634,0,"3"
721315233,"Existing Customer",47,"M",4,"High School","Single","$40K - $60K","Silver",32,3,3,4,18535,1192,17343,0.646,3780,70,0.667,0.064,"3"
797491683,"Attrited Customer",45,"M",5,"Unknown","Married","$80K - $120K","Silver",39,2,2,3,34516,1964,32552,0.624,2234,49,0.361,0.057,"3"
708290208,"Existing Customer",43,"F",3,"High School","Married","Less than $40K","Silver",31,3,3,4,13608,1190,12418,0.553,3118,76,0.767,0.087,"3"
713264583,"Existing Customer",43,"M",2,"High School","Married","$120K +","Silver",23,3,3,2,34516,1153,33363,0.89,4486,71,0.69,0.033,"3"
789563658,"Existing Customer",64,"M",0,"College","Single","Less than $40K","Silver",56,5,4,4,12155,0,12155,0.446,4618,60,0.875,0,"3"
770268933,"Existing Customer",44,"M",5,"Unknown","Married","$60K - $80K","Silver",38,3,2,2,33521,928,32593,0.732,4115,66,0.535,0.028,"3"
811989858,"Existing Customer",49,"M",4,"Uneducated","Unknown","$60K - $80K","Silver",44,6,3,2,32244,0,32244,0.647,3501,65,0.757,0,"3"
714400308,"Existing Customer",60,"F",0,"Uneducated","Single","Less than $40K","Silver",49,3,1,1,11060,1647,9413,0.938,4545,83,0.766,0.149,"3"
789013833,"Attrited Customer",50,"M",2,"High School","Married","$120K +","Silver",37,5,2,1,34516,399,34117,0.726,2118,41,0.519,0.012,"3"
719672283,"Existing Customer",47,"M",4,"Graduate","Married","$60K - $80K","Silver",39,4,2,4,33122,1587,31535,0.475,3145,63,0.75,0.048,"3"
779544708,"Existing Customer",50,"M",2,"Unknown","Married","$120K +","Gold",35,4,5,3,34516,668,33848,0.894,3931,77,0.791,0.019,"3"
708710283,"Existing Customer",45,"M",5,"Doctorate","Married","$120K +","Silver",36,6,1,4,34516,2038,32478,1.007,4067,75,1.206,0.059,"3"
709873683,"Existing Customer",60,"M",0,"Doctorate","Unknown","$40K - $60K","Silver",53,4,2,1,16541,1428,15113,0.846,4352,82,0.907,0.086,"3"
721165608,"Existing Customer",51,"M",2,"Graduate","Married","$60K - $80K","Silver",36,3,6,3,26142,0,26142,0.651,3969,78,0.902,0,"3"
717477783,"Attrited Customer",49,"F",4,"Unknown","Single","Less than $40K","Silver",37,1,2,2,10195,2389,7806,0.427,1563,36,0.44,0.234,"3"
716614683,"Existing Customer",49,"M",3,"College","Single","$60K - $80K","Gold",36,5,3,1,34516,1255,33261,0.731,3847,73,0.698,0.036,"3"
711832533,"Existing Customer",42,"M",3,"High School","Single","$80K - $120K","Silver",32,3,3,3,34516,1396,33120,0.688,3748,62,0.938,0.04,"3"
717410508,"Existing Customer",43,"M",3,"Unknown","Married","$60K - $80K","Silver",30,4,3,4,25856,1281,24575,0.975,3303,70,0.795,0.05,"3"
709407933,"Existing Customer",51,"M",3,"High School","Single","$80K - $120K","Silver",38,5,3,4,34516,1802,32714,0.912,4544,80,0.569,0.052,"3"
712845258,"Existing Customer",41,"M",2,"Uneducated","Married","$80K - $120K","Gold",33,5,3,2,34516,1642,32874,0.891,4161,71,0.868,0.048,"3"
713573508,"Attrited Customer",41,"M",4,"Graduate","Unknown","$40K - $60K","Silver",32,4,2,4,16509,425,16084,0.356,1740,43,0.387,0.026,"3"
712361583,"Existing Customer",47,"M",5,"Graduate","Married","$80K - $120K","Silver",36,3,3,1,34516,760,33756,0.407,3756,67,0.558,0.022,"3"
820593033,"Existing Customer",43,"F",2,"Graduate","Single","$40K - $60K","Silver",39,3,1,2,18524,1736,16788,0.762,4496,64,0.882,0.094,"3"
711111633,"Existing Customer",60,"M",1,"High School","Single","$40K - $60K","Silver",49,5,2,2,21681,0,21681,0.704,3844,75,1.083,0,"3"
718384233,"Existing Customer",52,"M",5,"Doctorate","Single","$40K - $60K","Silver",39,4,2,2,17835,868,16967,0.723,4258,58,0.657,0.049,"3"
719504433,"Existing Customer",63,"M",0,"Unknown","Single","$40K - $60K","Silver",54,4,3,3,18064,1695,16369,0.838,3434,71,0.479,0.094,"3"
713105508,"Existing Customer",46,"M",3,"High School","Single","$60K - $80K","Silver",29,4,3,3,34516,2040,32476,0.764,3754,53,1.038,0.059,"3"
711311883,"Existing Customer",48,"F",2,"Graduate","Married","Less than $40K","Silver",35,5,2,2,13994,0,13994,0.57,3299,63,0.853,0,"3"
709306983,"Existing Customer",44,"F",2,"Post-Graduate","Married","Less than $40K","Silver",36,6,3,2,10580,1023,9557,0.907,4721,81,0.8,0.097,"3"
709487058,"Existing Customer",51,"F",2,"Unknown","Married","Less than $40K","Silver",36,6,2,3,13812,1132,12680,0.699,3723,56,0.867,0.082,"3"
719100633,"Existing Customer",40,"M",2,"High School","Single","$120K +","Silver",36,3,4,2,34516,1436,33080,0.688,3564,73,0.825,0.042,"3"
714075708,"Existing Customer",48,"M",4,"Uneducated","Divorced","$80K - $120K","Gold",38,4,3,1,34516,1426,33090,0.621,4814,71,0.69,0.041,"3"
721067658,"Existing Customer",40,"M",4,"Graduate","Married","$60K - $80K","Silver",36,6,1,3,27436,642,26794,0.705,4051,81,0.761,0.023,"3"
770968383,"Attrited Customer",41,"M",4,"Graduate","Married","$80K - $120K","Silver",28,3,2,3,34516,825,33691,0.616,2022,52,0.733,0.024,"3"
718267233,"Existing Customer",50,"M",1,"Graduate","Married","$120K +","Silver",38,4,3,3,34516,1915,32601,0.625,3828,65,1.321,0.055,"3"
718471758,"Existing Customer",49,"M",4,"Doctorate","Single","$60K - $80K","Silver",37,5,2,2,30976,2051,28925,0.684,3193,69,0.725,0.066,"3"
714708183,"Existing Customer",58,"M",2,"High School","Single","$60K - $80K","Silver",49,4,3,3,30186,0,30186,0.606,4070,74,0.574,0,"3"
719354433,"Existing Customer",48,"M",1,"College","Single","$80K - $120K","Silver",36,6,3,3,34516,1629,32887,0.815,4042,78,0.592,0.047,"3"
789105183,"Existing Customer",54,"M",3,"Post-Graduate","Single","$80K - $120K","Silver",42,3,1,2,34516,2488,32028,0.552,4401,87,0.776,0.072,"3"
816378033,"Attrited Customer",46,"M",4,"Uneducated","Single","$80K - $120K","Gold",41,6,3,2,34516,1104,33412,0.591,1989,47,0.741,0.032,"3"
708499608,"Existing Customer",49,"M",5,"Post-Graduate","Single","$40K - $60K","Silver",36,6,1,2,15525,1299,14226,0.452,4042,78,0.95,0.084,"3"
717181833,"Existing Customer",39,"F",1,"Graduate","Single","Less than $40K","Silver",30,5,2,2,10190,891,9299,0.678,3768,59,0.967,0.087,"3"
718808883,"Existing Customer",55,"F",2,"Graduate","Single","Less than $40K","Silver",47,3,3,1,13565,0,13565,0.56,3705,69,0.917,0,"3"
788440083,"Existing Customer",55,"M",2,"Uneducated","Single","$60K - $80K","Silver",48,5,3,3,34516,1384,33132,0.625,3807,82,0.864,0.04,"3"
794490858,"Existing Customer",48,"F",1,"High School","Married","$40K - $60K","Silver",28,3,1,2,15713,1387,14326,0.904,4775,61,0.605,0.088,"3"
820657083,"Existing Customer",53,"M",4,"College","Single","$80K - $120K","Silver",48,5,1,2,34516,800,33716,0.804,3819,72,0.6,0.023,"3"
817607358,"Attrited Customer",44,"F",2,"High School","Unknown","Unknown","Gold",35,3,3,3,34516,0,34516,0.767,2227,44,0.63,0,"3"
794475483,"Existing Customer",44,"M",4,"Uneducated","Married","$80K - $120K","Silver",27,4,3,2,34516,1043,33473,0.69,4654,59,0.639,0.03,"3"
718279008,"Attrited Customer",44,"M",3,"High School","Single","$60K - $80K","Silver",36,5,2,3,25276,0,25276,0.849,2282,38,0.583,0,"3"
751518633,"Attrited Customer",48,"M",5,"Post-Graduate","Single","$120K +","Silver",41,5,3,1,34516,2517,31999,0.553,2260,50,0.786,0.073,"3"
711117108,"Existing Customer",48,"F",3,"High School","Married","Unknown","Silver",36,4,2,3,32611,1718,30893,0.971,3916,61,0.605,0.053,"3"
779885358,"Existing Customer",51,"M",0,"College","Married","$120K +","Silver",35,5,1,2,34516,2332,32184,0.8,4587,82,0.745,0.068,"3"
710301858,"Existing Customer",49,"F",5,"High School","Married","Unknown","Silver",36,6,2,2,34516,2019,32497,0.614,3820,72,0.532,0.058,"3"
718002633,"Existing Customer",48,"F",2,"Graduate","Married","$40K - $60K","Silver",41,6,3,1,16002,2076,13926,0.293,3667,52,1.167,0.13,"3"
808747233,"Attrited Customer",50,"M",2,"Doctorate","Married","$120K +","Silver",45,6,3,3,34516,0,34516,0.771,2573,55,0.719,0,"3"
709649958,"Attrited Customer",62,"M",0,"Post-Graduate","Divorced","$60K - $80K","Silver",46,4,5,6,28229,287,27942,0.594,2281,45,0.552,0.01,"3"
771749733,"Existing Customer",41,"M",2,"Graduate","Single","$40K - $60K","Silver",30,5,2,3,17706,1081,16625,1.087,3680,81,0.723,0.061,"3"
719881533,"Attrited Customer",46,"M",2,"College","Married","$40K - $60K","Silver",34,5,3,4,16547,0,16547,0.242,1561,41,0.367,0,"3"
797389758,"Existing Customer",42,"F",2,"Graduate","Married","$40K - $60K","Silver",36,6,2,1,16290,0,16290,0.758,4232,79,0.795,0,"3"
715130808,"Existing Customer",45,"M",3,"Graduate","Single","$60K - $80K","Silver",34,5,1,1,34516,1664,32852,0.73,4912,80,0.739,0.048,"3"
715771608,"Existing Customer",41,"M",3,"Graduate","Married","$120K +","Silver",36,3,3,2,34516,1453,33063,0.357,4147,76,0.949,0.042,"3"
804434058,"Existing Customer",47,"M",1,"College","Married","$60K - $80K","Silver",42,6,4,2,27437,0,27437,0.872,4660,79,0.681,0,"3"
713000058,"Existing Customer",51,"F",3,"Graduate","Married","$40K - $60K","Silver",44,4,2,3,16406,0,16406,0.627,4075,75,0.63,0,"3"
815539233,"Attrited Customer",54,"M",4,"High School","Single","$80K - $120K","Silver",49,1,3,4,34516,214,34302,0,1201,22,0,0.006,"3"
809311758,"Existing Customer",40,"M",3,"Unknown","Single","$60K - $80K","Silver",35,6,3,2,25219,1503,23716,0.944,4429,87,0.642,0.06,"3"
708894183,"Existing Customer",53,"M",3,"College","Single","$120K +","Silver",44,4,4,2,34516,1073,33443,0.558,4485,86,0.755,0.031,"3"
713935533,"Existing Customer",44,"M",3,"Graduate","Single","$40K - $60K","Silver",29,5,1,3,19360,870,18490,0.532,3966,78,0.902,0.045,"3"
719654283,"Existing Customer",52,"F",2,"Graduate","Married","$40K - $60K","Silver",42,3,3,2,19220,0,19220,0.997,4642,81,0.761,0,"3"
709618308,"Existing Customer",46,"F",3,"High School","Single","$40K - $60K","Silver",40,4,3,1,16239,1487,14752,0.531,3838,48,0.6,0.092,"3"
789089958,"Existing Customer",57,"M",2,"High School","Single","$60K - $80K","Silver",45,5,2,3,33211,0,33211,0.732,3662,81,0.761,0,"3"
767958933,"Existing Customer",40,"M",4,"College","Married","$40K - $60K","Silver",34,3,2,1,15471,1291,14180,0.651,3993,77,0.674,0.083,"3"
711164508,"Existing Customer",49,"F",1,"Graduate","Divorced","Unknown","Silver",43,1,3,1,34516,1163,33353,0.725,3941,71,0.821,0.034,"3"
758340108,"Existing Customer",39,"F",2,"Graduate","Single","Less than $40K","Silver",29,3,3,2,10024,913,9111,0.568,3906,78,0.592,0.091,"3"
774675933,"Existing Customer",40,"M",3,"College","Divorced","$80K - $120K","Silver",34,2,1,3,34516,2052,32464,0.477,3510,62,0.476,0.059,"3"
713456583,"Existing Customer",45,"M",2,"High School","Married","$80K - $120K","Silver",37,3,2,2,34516,1495,33021,0.52,3247,70,0.707,0.043,"3"
789678483,"Existing Customer",50,"F",2,"High School","Married","Less than $40K","Silver",37,1,3,2,13384,0,13384,0.696,4773,77,0.674,0,"3"
770774133,"Existing Customer",53,"M",3,"Graduate","Single","$80K - $120K","Silver",39,1,2,3,34516,1198,33318,0.615,4826,70,0.667,0.035,"3"
711701058,"Existing Customer",48,"F",4,"Graduate","Married","Less than $40K","Silver",36,2,2,3,10973,1466,9507,0.802,4892,94,0.593,0.134,"3"
720034983,"Existing Customer",26,"M",0,"Unknown","Unknown","Less than $40K","Silver",13,2,1,1,10254,0,10254,0.51,4258,68,0.838,0,"3"
708876183,"Existing Customer",51,"M",1,"High School","Single","$60K - $80K","Silver",43,2,3,2,28673,0,28673,0.537,3722,69,0.725,0,"3"
787467858,"Existing Customer",43,"M",1,"High School","Married","$80K - $120K","Silver",30,1,1,3,34516,2045,32471,0.59,4081,54,0.421,0.059,"3"
794637333,"Existing Customer",44,"F",2,"Graduate","Divorced","Less than $40K","Silver",25,2,2,2,13138,0,13138,0.546,3881,77,0.791,0,"3"
712407033,"Existing Customer",26,"F",0,"Uneducated","Unknown","Unknown","Silver",13,1,2,3,34516,2403,32113,0.623,4174,59,0.735,0.07,"3"
719019483,"Existing Customer",46,"F",2,"College","Unknown","Less than $40K","Silver",36,2,3,1,13427,1507,11920,0.84,4266,63,0.75,0.112,"3"
720460083,"Attrited Customer",45,"F",4,"Unknown","Single","Unknown","Gold",27,1,2,3,34516,0,34516,0.331,2198,42,0.355,0,"3"
712571883,"Existing Customer",40,"M",3,"Graduate","Divorced","Less than $40K","Silver",36,1,3,2,11409,1658,9751,0.989,4677,58,0.706,0.145,"3"
789363408,"Existing Customer",44,"M",3,"High School","Married","$120K +","Silver",34,3,1,2,34516,2517,31999,0.814,7427,83,0.566,0.073,"3"
713916708,"Existing Customer",53,"M",3,"Graduate","Single","$120K +","Gold",43,3,1,3,34516,2435,32081,0.77,7758,98,0.719,0.071,"3"
713894358,"Existing Customer",51,"M",2,"Post-Graduate","Unknown","$80K - $120K","Gold",46,2,3,2,34516,814,33702,0.735,7889,98,0.508,0.024,"3"
714754533,"Existing Customer",51,"M",0,"Doctorate","Single","$120K +","Platinum",44,3,2,3,34516,1925,32591,0.764,8012,87,0.582,0.056,"3"
718379358,"Existing Customer",39,"M",1,"Unknown","Single","$80K - $120K","Silver",28,3,1,3,34516,2017,32499,0.93,8453,90,0.731,0.058,"3"
708693558,"Existing Customer",50,"F",3,"High School","Single","Less than $40K","Silver",38,3,2,2,12569,2167,10402,0.634,7344,95,0.696,0.172,"3"
819975183,"Existing Customer",44,"F",4,"College","Single","$40K - $60K","Silver",39,2,1,3,17077,2179,14898,0.738,7391,75,0.705,0.128,"3"
720712533,"Existing Customer",51,"M",3,"Graduate","Married","$80K - $120K","Gold",36,2,1,3,34516,761,33755,0.716,7499,88,0.571,0.022,"3"
713911233,"Existing Customer",47,"F",3,"Doctorate","Single","$40K - $60K","Silver",39,3,2,1,18341,1060,17281,0.718,7584,85,0.7,0.058,"3"
711764733,"Existing Customer",41,"F",4,"Uneducated","Unknown","$40K - $60K","Silver",36,3,2,3,19704,0,19704,0.682,7766,81,0.62,0,"3"
719658858,"Existing Customer",50,"F",4,"Doctorate","Married","Unknown","Silver",36,3,2,1,34516,2096,32420,0.666,7042,73,0.553,0.061,"3"
770842833,"Attrited Customer",49,"F",3,"High School","Married","Unknown","Silver",36,2,3,3,34516,1273,33243,0.977,4777,51,0.457,0.037,"3"
712029783,"Existing Customer",42,"M",4,"Uneducated","Single","$80K - $120K","Silver",36,2,2,1,34516,2253,32263,0.853,7836,93,0.603,0.065,"3"
714166833,"Existing Customer",44,"F",3,"Graduate","Single","Less than $40K","Silver",34,3,3,2,13609,1432,12177,0.836,7796,77,0.791,0.105,"3"
809464608,"Attrited Customer",47,"F",3,"High School","Married","Unknown","Silver",31,3,3,2,34516,2517,31999,0.618,2691,42,0.5,0.073,"3"
789681708,"Existing Customer",46,"M",3,"Uneducated","Married","$60K - $80K","Gold",33,3,1,3,34516,713,33803,0.772,7750,82,0.608,0.021,"3"
713537733,"Existing Customer",46,"M",4,"Doctorate","Unknown","$60K - $80K","Gold",36,2,2,3,34516,1426,33090,0.823,7582,95,0.696,0.041,"3"
709235058,"Existing Customer",46,"M",4,"College","Married","$40K - $60K","Silver",36,3,2,2,18956,1694,17262,0.702,8032,88,0.66,0.089,"3"
719787633,"Existing Customer",47,"M",0,"Graduate","Married","$80K - $120K","Silver",36,3,2,1,34516,1913,32603,0.84,7535,92,0.673,0.055,"3"
717521508,"Existing Customer",41,"M",3,"High School","Single","$80K - $120K","Gold",28,2,2,0,34516,2098,32418,0.746,6932,87,0.526,0.061,"3"
715729683,"Existing Customer",44,"M",3,"High School","Single","$120K +","Silver",36,1,2,2,34516,1106,33410,0.776,7936,76,0.767,0.032,"3"
711152658,"Existing Customer",44,"M",4,"Graduate","Single","$120K +","Silver",36,2,2,1,34516,1635,32881,0.768,7219,86,0.564,0.047,"3"
812618883,"Existing Customer",47,"M",2,"High School","Divorced","Unknown","Silver",42,1,2,2,34516,2019,32497,0.706,7774,95,0.583,0.058,"3"
715908558,"Existing Customer",44,"M",0,"Graduate","Unknown","$60K - $80K","Silver",36,1,1,1,29572,1584,27988,0.738,7566,88,0.6,0.054,"3"
712453308,"Existing Customer",46,"M",4,"High School","Divorced","$40K - $60K","Silver",36,2,2,3,15034,1356,13678,0.754,7737,84,0.75,0.09,"3"
792524358,"Existing Customer",55,"M",3,"High School","Single","$80K - $120K","Gold",49,2,1,3,34516,810,33706,0.787,7917,95,0.667,0.023,"3"
787502883,"Existing Customer",60,"F",1,"Doctorate","Single","Unknown","Silver",48,1,2,1,34516,1542,32974,0.603,7443,98,0.556,0.045,"3"
