"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Cluster"
815510883,"Existing Customer",36,"M",2,"Post-Graduate","Single","$40K - $60K","Blue",31,3,2,5,11862,2282,9580,0.837,2576,74,0.85,0.192,"8"
720706008,"Existing Customer",30,"M",2,"Post-Graduate","Single","$40K - $60K","Blue",16,5,3,5,4533,1977,2556,0.664,2679,69,0.605,0.436,"8"
710496708,"Existing Customer",41,"M",2,"College","Single","$120K +","Blue",32,6,3,2,5489,1513,3976,0.87,4085,65,0.548,0.276,"8"
778724058,"Existing Customer",63,"M",0,"Doctorate","Single","$40K - $60K","Blue",49,5,4,3,5905,726,5179,0.85,3982,65,0.857,0.123,"8"
769980333,"Existing Customer",36,"M",1,"Uneducated","Single","$80K - $120K","Blue",30,4,2,5,13005,2152,10853,1.424,3023,53,0.767,0.165,"8"
720113433,"Existing Customer",61,"M",0,"Unknown","Single","$60K - $80K","Blue",48,3,2,4,20803,1446,19357,0.736,2073,43,0.654,0.07,"8"
778327908,"Existing Customer",50,"M",2,"Uneducated","Single","Less than $40K","Blue",40,4,3,5,2419,2380,39,0.695,4099,73,0.659,0.984,"8"
716400633,"Existing Customer",33,"M",3,"High School","Single","$40K - $60K","Blue",24,6,3,3,5156,1427,3729,0.48,2057,54,0.421,0.277,"8"
710942358,"Existing Customer",47,"M",4,"Unknown","Single","$40K - $60K","Blue",36,3,3,3,5762,1890,3872,0.938,3814,88,0.66,0.328,"8"
787523283,"Existing Customer",38,"M",1,"Graduate","Single","$80K - $120K","Blue",27,6,2,5,26372,1365,25007,1.394,2291,56,1,0.052,"8"
717225258,"Existing Customer",35,"M",2,"Graduate","Single","$120K +","Blue",27,6,2,2,13655,1048,12607,0.509,2383,59,0.595,0.077,"8"
712060158,"Existing Customer",35,"M",0,"Doctorate","Single","$60K - $80K","Blue",18,6,2,3,2598,1645,953,0.765,2483,59,0.903,0.633,"8"
780197133,"Existing Customer",40,"M",4,"Graduate","Single","$60K - $80K","Blue",30,4,1,1,13919,1266,12653,0.438,3699,67,0.523,0.091,"8"
778844433,"Existing Customer",49,"M",5,"Unknown","Single","$80K - $120K","Blue",30,3,2,1,20895,1808,19087,0.572,3210,65,0.667,0.087,"8"
826706208,"Existing Customer",55,"M",3,"Graduate","Single","$80K - $120K","Blue",51,6,2,3,17198,0,17198,0.803,4042,62,0.722,0,"8"
711040758,"Existing Customer",32,"M",0,"Uneducated","Single","$40K - $60K","Blue",36,4,3,3,7200,0,7200,0.894,3006,83,0.93,0,"8"
721150833,"Existing Customer",37,"M",1,"Graduate","Single","$80K - $120K","Blue",18,6,2,5,5110,1942,3168,0.749,3028,76,0.583,0.38,"8"
713363583,"Existing Customer",34,"M",2,"Uneducated","Single","$120K +","Blue",17,3,1,2,5030,2326,2704,0.856,3345,69,1.3,0.462,"8"
820075983,"Existing Customer",26,"M",0,"Graduate","Single","Less than $40K","Blue",21,4,3,2,1585,1535,50,0.462,2299,49,0.485,0.968,"8"
708823908,"Existing Customer",41,"M",3,"Graduate","Single","$60K - $80K","Blue",28,4,1,3,16443,1363,15080,0.688,4252,64,0.684,0.083,"8"
710545158,"Existing Customer",42,"M",3,"Unknown","Single","$120K +","Blue",36,6,3,2,15108,0,15108,1.015,3738,68,0.744,0,"8"
716713533,"Existing Customer",53,"M",3,"Post-Graduate","Single","$80K - $120K","Blue",44,5,2,2,19063,1236,17827,0.542,3393,58,0.871,0.065,"8"
711639708,"Existing Customer",42,"M",3,"Graduate","Single","$60K - $80K","Blue",32,6,2,2,1438.3,0,1438.3,0.66,1794,45,0.875,0,"8"
796170933,"Existing Customer",57,"M",2,"Uneducated","Single","$80K - $120K","Blue",51,6,2,4,30622,0,30622,1.329,3600,66,0.784,0,"8"
715731033,"Existing Customer",50,"M",3,"Graduate","Single","$120K +","Blue",42,3,1,3,33996,949,33047,0.846,3569,77,0.571,0.028,"8"
772658658,"Existing Customer",57,"M",2,"High School","Single","$60K - $80K","Blue",47,6,3,4,2248,0,2248,0.735,4439,77,0.54,0,"8"
779542608,"Existing Customer",47,"M",4,"Uneducated","Single","$80K - $120K","Blue",32,3,3,2,34010,1340,32670,0.744,1739,39,0.5,0.039,"8"
715720083,"Existing Customer",47,"M",5,"Unknown","Single","$80K - $120K","Blue",39,6,2,3,13241,0,13241,1.002,3157,76,0.551,0,"8"
815727183,"Existing Customer",36,"M",3,"High School","Single","$80K - $120K","Blue",31,6,1,1,5228,1443,3785,0.934,2683,62,0.938,0.276,"8"
779473308,"Existing Customer",32,"M",0,"Uneducated","Single","$60K - $80K","Blue",14,4,3,3,8186,0,8186,0.737,2411,67,0.426,0,"8"
719525358,"Existing Customer",52,"M",0,"Graduate","Single","$80K - $120K","Blue",43,4,3,3,8133,1942,6191,0.572,3310,76,0.583,0.239,"8"
712663533,"Existing Customer",40,"M",4,"High School","Single","$40K - $60K","Blue",32,6,4,2,2441,1656,785,0.762,3903,62,0.824,0.678,"8"
708947208,"Existing Customer",36,"M",2,"Graduate","Single","$80K - $120K","Blue",17,4,3,1,2900,2029,871,0.846,2631,72,0.6,0.7,"8"
807237783,"Existing Customer",50,"M",3,"Uneducated","Single","$60K - $80K","Blue",45,5,3,5,20437,1020,19417,0.563,4166,66,0.737,0.05,"8"
807165033,"Existing Customer",49,"M",3,"Post-Graduate","Single","$60K - $80K","Blue",44,3,1,5,15027,0,15027,0.811,3533,59,0.788,0,"8"
809984133,"Existing Customer",37,"M",2,"Doctorate","Single","$120K +","Blue",32,3,3,5,32056,1887,30169,0.831,2730,68,0.7,0.059,"8"
751227183,"Existing Customer",36,"M",2,"Unknown","Single","$80K - $120K","Blue",29,3,3,5,5346,1539,3807,0.777,2283,51,0.889,0.288,"8"
774172158,"Existing Customer",29,"M",1,"Unknown","Single","$60K - $80K","Blue",19,3,1,2,23507,1990,21517,0.631,2650,65,0.912,0.085,"8"
709074108,"Existing Customer",36,"M",2,"College","Single","$60K - $80K","Blue",24,5,2,5,23032,840,22192,0.739,2787,73,0.698,0.036,"8"
713151258,"Existing Customer",55,"M",3,"Graduate","Single","$40K - $60K","Blue",35,4,1,4,3065,0,3065,0.716,3524,69,0.605,0,"8"
708532308,"Existing Customer",37,"M",2,"Uneducated","Single","$60K - $80K","Blue",36,4,2,2,11419,2517,8902,1.211,3000,70,1.059,0.22,"8"
816890883,"Existing Customer",35,"M",2,"Uneducated","Single","$60K - $80K","Blue",30,6,3,3,21695,1257,20438,0.793,2266,74,0.48,0.058,"8"
713766183,"Existing Customer",49,"M",0,"Uneducated","Single","$80K - $120K","Blue",36,5,3,4,16156,2517,13639,0.804,4160,81,0.653,0.156,"8"
718373658,"Existing Customer",41,"M",3,"College","Single","$60K - $80K","Blue",28,6,3,0,5841,2463,3378,1.047,3817,81,0.761,0.422,"8"
712255458,"Existing Customer",37,"M",3,"High School","Single","$60K - $80K","Blue",36,3,1,5,8418,2051,6367,0.847,2879,63,0.703,0.244,"8"
778148283,"Existing Customer",48,"M",2,"Doctorate","Single","$120K +","Blue",41,5,2,1,20148,1084,19064,0.79,3921,74,0.542,0.054,"8"
716225433,"Existing Customer",60,"M",1,"Uneducated","Single","$80K - $120K","Blue",51,6,3,4,26566,2517,24049,0.985,3103,65,0.625,0.095,"8"
719882583,"Existing Customer",44,"M",5,"Graduate","Single","$60K - $80K","Blue",34,3,3,5,13477,2057,11420,0.684,3866,67,0.634,0.153,"8"
711534183,"Existing Customer",41,"M",2,"High School","Single","$80K - $120K","Blue",36,4,2,4,28830,0,28830,0.786,3533,57,0.966,0,"8"
717602733,"Existing Customer",47,"M",3,"Doctorate","Single","Less than $40K","Blue",35,4,3,2,1842,0,1842,0.726,4165,67,0.634,0,"8"
713557533,"Existing Customer",34,"M",3,"High School","Single","$40K - $60K","Blue",21,4,1,3,4353,1655,2698,0.806,2664,81,0.884,0.38,"8"
718934058,"Existing Customer",36,"M",2,"Doctorate","Single","$40K - $60K","Blue",26,4,3,2,2845,2517,328,0.686,2396,51,0.5,0.885,"8"
716089983,"Existing Customer",31,"M",0,"Graduate","Single","$40K - $60K","Blue",24,3,1,4,12050,1732,10318,0.804,2015,46,0.704,0.144,"8"
711291558,"Existing Customer",27,"M",0,"Uneducated","Single","$60K - $80K","Blue",36,4,3,3,2464,0,2464,0.502,2636,50,0.429,0,"8"
807275733,"Existing Customer",27,"M",0,"Post-Graduate","Single","Unknown","Blue",22,5,2,2,7130,873,6257,0.53,2498,37,0.321,0.122,"8"
714603558,"Existing Customer",37,"M",2,"High School","Single","$40K - $60K","Blue",24,6,2,3,11699,1758,9941,0.869,2007,46,1,0.15,"8"
801989733,"Existing Customer",55,"M",2,"Uneducated","Single","$60K - $80K","Blue",48,6,3,2,7667,1193,6474,1.101,3915,76,0.617,0.156,"8"
789504183,"Existing Customer",37,"M",4,"Graduate","Single","$120K +","Blue",28,3,3,4,34516,0,34516,0.572,2574,62,0.771,0,"8"
711256908,"Existing Customer",39,"M",2,"High School","Single","$60K - $80K","Blue",28,6,3,3,10331,957,9374,0.699,3695,81,0.653,0.093,"8"
713644758,"Existing Customer",49,"M",3,"Graduate","Single","$120K +","Blue",36,6,2,3,8514,2013,6501,0.664,4098,74,0.542,0.236,"8"
709413933,"Attrited Customer",56,"M",2,"High School","Single","$40K - $60K","Blue",40,2,6,4,2381,651,1730,0.592,1920,46,0.586,0.273,"8"
779284833,"Existing Customer",55,"M",2,"Post-Graduate","Single","$60K - $80K","Blue",37,3,3,1,22127,1799,20328,0.758,3591,63,0.75,0.081,"8"
717132633,"Existing Customer",62,"M",0,"Uneducated","Single","$40K - $60K","Blue",50,3,2,2,7348,1466,5882,1.236,3066,61,0.694,0.2,"8"
767587833,"Existing Customer",44,"M",3,"Unknown","Single","$120K +","Blue",37,3,1,5,3650,2512,1138,0.739,4599,75,0.471,0.688,"8"
715759458,"Existing Customer",43,"M",3,"Graduate","Single","$80K - $120K","Blue",31,6,2,4,12165,0,12165,1.16,4066,74,0.682,0,"8"
790174608,"Existing Customer",37,"M",1,"Doctorate","Single","$80K - $120K","Blue",30,6,3,2,19300,1181,18119,0.764,2660,70,0.795,0.061,"8"
715455708,"Existing Customer",47,"M",3,"Graduate","Single","$80K - $120K","Blue",37,3,3,2,5116,1468,3648,0.91,2361,49,0.633,0.287,"8"
769323183,"Existing Customer",51,"M",4,"Uneducated","Single","$120K +","Blue",45,6,2,3,12101,2517,9584,0.733,2086,44,0.76,0.208,"8"
719234883,"Existing Customer",57,"M",3,"Graduate","Single","$120K +","Blue",49,5,3,3,32676,2134,30542,0.797,3990,88,0.76,0.065,"8"
807161508,"Existing Customer",26,"M",1,"Unknown","Single","Less than $40K","Blue",20,6,3,2,2590,1748,842,0.626,2804,52,0.486,0.675,"8"
712401033,"Existing Customer",36,"M",1,"Unknown","Single","Less than $40K","Blue",23,4,3,1,1438.3,928,510.3,0.851,2186,59,0.686,0.645,"8"
821150958,"Existing Customer",52,"M",5,"Graduate","Single","$80K - $120K","Blue",47,3,1,1,2047,665,1382,0.605,3452,66,0.692,0.325,"8"
792272658,"Existing Customer",40,"M",3,"Graduate","Single","$80K - $120K","Blue",34,3,3,4,22380,1220,21160,0.884,3756,73,0.78,0.055,"8"
803231058,"Existing Customer",53,"M",3,"High School","Single","Less than $40K","Blue",47,5,1,1,3351,1474,1877,0.393,4294,66,0.737,0.44,"8"
719076858,"Existing Customer",34,"M",4,"College","Single","$60K - $80K","Blue",20,5,1,2,2165,1952,213,0.822,2651,81,0.841,0.902,"8"
801700233,"Existing Customer",36,"M",2,"Graduate","Single","$120K +","Blue",28,4,3,0,3174,2462,712,0.772,3140,74,0.721,0.776,"8"
821149008,"Attrited Customer",52,"M",2,"Graduate","Single","$80K - $120K","Blue",48,6,2,4,34516,0,34516,0.539,1661,40,0.6,0,"8"
712936908,"Existing Customer",36,"M",3,"Unknown","Single","$60K - $80K","Blue",36,3,1,1,11684,1786,9898,0.806,2969,88,0.796,0.153,"8"
719855958,"Existing Customer",41,"M",4,"High School","Single","$60K - $80K","Blue",28,6,1,4,4475,0,4475,0.706,3367,66,0.737,0,"8"
710112933,"Existing Customer",28,"M",1,"Uneducated","Single","$60K - $80K","Blue",18,6,3,2,16604,1716,14888,1.025,2580,61,0.649,0.103,"8"
772273983,"Attrited Customer",48,"M",4,"Uneducated","Single","$40K - $60K","Blue",37,1,3,4,5268,2191,3077,0.622,2138,40,0.429,0.416,"8"
708193008,"Existing Customer",41,"M",4,"Uneducated","Single","$80K - $120K","Blue",30,3,3,4,14480,0,14480,0.703,1616,43,0.654,0,"8"
788360283,"Existing Customer",33,"M",1,"Graduate","Single","$80K - $120K","Blue",26,4,1,0,1438.3,0,1438.3,0.865,2557,55,0.618,0,"8"
717914808,"Existing Customer",65,"M",1,"High School","Single","Unknown","Blue",36,4,3,5,4465,703,3762,1.026,4044,66,0.65,0.157,"8"
708816408,"Existing Customer",41,"M",4,"Uneducated","Single","$80K - $120K","Blue",32,4,6,3,21756,0,21756,0.817,3063,71,0.511,0,"8"
711251133,"Existing Customer",37,"M",0,"Post-Graduate","Single","$80K - $120K","Blue",27,5,2,3,15326,0,15326,1.159,2990,55,0.964,0,"8"
716896833,"Existing Customer",51,"M",1,"Unknown","Single","$80K - $120K","Blue",38,3,1,4,11373,1319,10054,0.693,1976,35,0.75,0.116,"8"
789193383,"Existing Customer",65,"M",0,"Uneducated","Single","Less than $40K","Blue",54,3,1,5,2644,1691,953,0.755,3495,70,0.628,0.64,"8"
718682883,"Existing Customer",41,"M",2,"Unknown","Single","$80K - $120K","Blue",34,3,3,1,19110,2449,16661,1,4478,76,0.727,0.128,"8"
771503958,"Existing Customer",49,"M",2,"Unknown","Single","$40K - $60K","Blue",37,5,1,3,2993,1265,1728,0.579,4089,72,0.674,0.423,"8"
717237708,"Existing Customer",54,"M",2,"Post-Graduate","Single","$60K - $80K","Blue",38,3,3,5,14265,1878,12387,0.847,3982,58,0.871,0.132,"8"
708849858,"Existing Customer",44,"M",3,"Doctorate","Single","$120K +","Blue",35,4,1,5,14028,1435,12593,0.57,3683,73,0.738,0.102,"8"
793461933,"Existing Customer",37,"M",3,"High School","Single","$80K - $120K","Blue",31,4,2,4,5699,1006,4693,0.734,2835,57,0.9,0.177,"8"
767114958,"Existing Customer",65,"M",0,"Uneducated","Single","Less than $40K","Blue",56,4,2,2,3226,2073,1153,1.035,3250,70,0.591,0.643,"8"
773503308,"Existing Customer",59,"M",1,"Uneducated","Single","Less than $40K","Blue",53,5,5,4,2192,1569,623,0.706,4010,79,0.717,0.716,"8"
713687508,"Existing Customer",59,"M",1,"Doctorate","Single","$60K - $80K","Blue",49,5,2,4,9944,1606,8338,0.62,3159,69,0.568,0.162,"8"
779524833,"Existing Customer",51,"M",1,"Unknown","Single","$80K - $120K","Blue",34,4,3,3,3554,1563,1991,0.893,3640,59,0.735,0.44,"8"
807209808,"Existing Customer",48,"M",1,"High School","Single","$60K - $80K","Blue",40,6,2,2,2319,1630,689,0.846,3739,68,0.659,0.703,"8"
710681808,"Existing Customer",53,"M",3,"High School","Single","$80K - $120K","Blue",42,6,3,3,18531,1548,16983,0.833,2484,52,0.857,0.084,"8"
711728208,"Existing Customer",46,"M",4,"Graduate","Single","$120K +","Blue",34,4,1,2,34516,0,34516,0.991,4143,68,0.659,0,"8"
755615208,"Existing Customer",49,"M",3,"High School","Single","$120K +","Blue",42,5,3,2,12630,1822,10808,0.947,4084,66,0.571,0.144,"8"
712515558,"Existing Customer",35,"M",1,"College","Single","$60K - $80K","Blue",26,3,2,3,23447,1515,21932,0.622,2834,77,0.638,0.065,"8"
719342808,"Existing Customer",48,"M",3,"Graduate","Single","$80K - $120K","Blue",30,4,2,3,4180,688,3492,0.747,3750,76,0.727,0.165,"8"
720555483,"Existing Customer",48,"M",3,"Graduate","Single","$80K - $120K","Blue",35,3,3,3,21374,0,21374,0.631,4100,79,0.681,0,"8"
715921758,"Existing Customer",36,"M",2,"College","Single","$60K - $80K","Blue",25,5,3,2,1438.3,0,1438.3,0.579,2882,68,0.619,0,"8"
714179658,"Existing Customer",43,"M",3,"High School","Single","$120K +","Blue",36,3,1,3,34516,0,34516,0.852,1996,48,0.548,0,"8"
711989358,"Existing Customer",50,"M",2,"Graduate","Single","$80K - $120K","Blue",36,4,2,1,19595,1187,18408,0.875,3811,62,0.824,0.061,"8"
720188508,"Existing Customer",43,"M",4,"Graduate","Single","$60K - $80K","Blue",25,3,2,4,13193,1749,11444,0.671,4071,64,0.73,0.133,"8"
716363658,"Existing Customer",51,"M",2,"Doctorate","Single","$120K +","Blue",36,4,2,5,25873,582,25291,0.769,3920,84,0.647,0.022,"8"
714670533,"Existing Customer",47,"M",3,"Unknown","Single","$80K - $120K","Blue",37,3,1,5,24580,2517,22063,0.509,3069,62,0.771,0.102,"8"
828291858,"Attrited Customer",38,"M",3,"College","Single","$60K - $80K","Blue",34,6,3,4,12050,1821,10229,0.63,2381,40,0.481,0.151,"8"
779647608,"Existing Customer",39,"M",2,"High School","Single","$120K +","Blue",22,5,2,2,26124,0,26124,0.735,4199,92,0.586,0,"8"
709695333,"Existing Customer",48,"M",2,"High School","Single","$80K - $120K","Blue",36,3,2,4,10227,1695,8532,0.875,3577,82,0.783,0.166,"8"
788159433,"Existing Customer",53,"M",2,"Unknown","Single","$60K - $80K","Blue",45,5,1,2,22558,818,21740,0.987,3855,70,0.591,0.036,"8"
708582858,"Existing Customer",38,"M",3,"Graduate","Single","$60K - $80K","Blue",25,3,3,4,18293,0,18293,0.571,2958,63,0.432,0,"8"
711935283,"Attrited Customer",55,"M",5,"Post-Graduate","Single","$80K - $120K","Blue",47,3,1,4,1438.3,0,1438.3,0.414,1427,36,0.333,0,"8"
809358708,"Existing Customer",38,"M",3,"Unknown","Single","$80K - $120K","Blue",33,6,2,2,34516,2135,32381,0.488,3514,63,0.703,0.062,"8"
715338783,"Existing Customer",32,"M",1,"High School","Single","$60K - $80K","Blue",36,4,2,2,2999,0,2999,0.812,3018,80,0.778,0,"8"
779645658,"Existing Customer",49,"M",3,"Graduate","Single","$60K - $80K","Blue",32,3,1,4,7154,1472,5682,1.002,3607,59,0.735,0.206,"8"
710077008,"Existing Customer",43,"M",2,"Uneducated","Single","$120K +","Blue",33,5,3,1,30137,1368,28769,0.721,3522,74,0.897,0.045,"8"
780000258,"Existing Customer",48,"M",3,"Uneducated","Single","$120K +","Blue",38,4,2,5,20912,0,20912,0.725,4172,84,0.787,0,"8"
825785508,"Existing Customer",49,"M",3,"High School","Single","$120K +","Blue",45,3,2,2,14699,1049,13650,0.534,4890,64,0.561,0.071,"8"
720252858,"Existing Customer",57,"M",3,"College","Single","$60K - $80K","Blue",36,6,3,2,10350,0,10350,0.826,3396,63,0.8,0,"8"
710017758,"Existing Customer",44,"M",4,"Graduate","Single","$40K - $60K","Blue",36,5,2,3,11346,0,11346,0.665,3784,67,0.457,0,"8"
718364283,"Existing Customer",43,"M",3,"Graduate","Single","$60K - $80K","Blue",30,3,2,4,19711,0,19711,1.037,3602,72,1,0,"8"
711638658,"Existing Customer",33,"M",4,"High School","Single","$40K - $60K","Blue",25,4,1,1,8650,1929,6721,0.777,2878,63,1.032,0.223,"8"
716934333,"Existing Customer",50,"M",3,"Uneducated","Single","$80K - $120K","Blue",40,3,1,4,13306,2458,10848,0.516,3556,68,0.581,0.185,"8"
778523733,"Existing Customer",38,"M",3,"Graduate","Single","$80K - $120K","Blue",31,6,1,2,13637,0,13637,0.566,3625,73,0.659,0,"8"
716353083,"Existing Customer",39,"M",3,"Graduate","Single","$60K - $80K","Blue",29,4,2,3,6733,1028,5705,0.553,4444,72,0.565,0.153,"8"
719806233,"Existing Customer",36,"M",1,"Graduate","Single","$120K +","Blue",20,3,2,2,34516,0,34516,0.531,2686,59,0.788,0,"8"
711502908,"Existing Customer",44,"M",3,"Graduate","Single","$60K - $80K","Blue",39,6,2,2,7532,0,7532,0.476,3550,68,0.619,0,"8"
748617858,"Existing Customer",35,"M",5,"Uneducated","Single","$60K - $80K","Blue",28,4,2,3,4587,1704,2883,0.903,2968,65,0.806,0.371,"8"
789244308,"Existing Customer",56,"M",4,"College","Single","$80K - $120K","Blue",41,6,1,4,17753,1899,15854,0.851,3986,64,0.73,0.107,"8"
713461533,"Existing Customer",54,"M",3,"Graduate","Single","$80K - $120K","Blue",38,4,2,1,29200,1310,27890,1.092,3042,73,1.028,0.045,"8"
803776533,"Existing Customer",46,"M",2,"Post-Graduate","Single","$60K - $80K","Blue",41,3,3,2,10077,0,10077,0.639,2118,52,0.576,0,"8"
720348933,"Existing Customer",44,"M",3,"Graduate","Single","$60K - $80K","Blue",31,4,3,4,12871,758,12113,0.778,3060,60,1.069,0.059,"8"
721158108,"Existing Customer",38,"M",2,"Graduate","Single","$60K - $80K","Blue",30,3,2,4,2346,0,2346,0.394,3982,72,0.532,0,"8"
713362158,"Existing Customer",50,"M",3,"Unknown","Single","$120K +","Blue",33,4,1,4,17087,0,17087,0.761,3519,70,0.591,0,"8"
754457883,"Existing Customer",49,"M",2,"Unknown","Single","Less than $40K","Blue",42,4,2,2,4834,0,4834,0.998,1876,35,1.059,0,"8"
711455133,"Existing Customer",55,"M",3,"College","Single","$120K +","Blue",36,5,3,3,12948,1839,11109,1.113,2481,42,0.68,0.142,"8"
716387733,"Attrited Customer",49,"M",4,"Graduate","Single","$60K - $80K","Blue",36,1,4,5,5662,1484,4178,0.434,1693,25,0.25,0.262,"8"
767523933,"Existing Customer",53,"M",3,"High School","Single","$60K - $80K","Blue",45,4,1,0,15583,0,15583,0.873,3938,69,1.091,0,"8"
712612233,"Existing Customer",35,"M",4,"Graduate","Single","$60K - $80K","Blue",22,3,3,3,8717,719,7998,0.556,2067,59,0.595,0.082,"8"
709950858,"Existing Customer",45,"M",5,"College","Single","$80K - $120K","Blue",35,4,2,1,33755,2301,31454,0.751,3458,71,0.651,0.068,"8"
717472833,"Existing Customer",42,"M",4,"Unknown","Single","$80K - $120K","Blue",32,6,3,5,7260,713,6547,0.833,4253,73,0.78,0.098,"8"
787999533,"Existing Customer",52,"M",2,"High School","Single","$120K +","Blue",44,4,2,2,6617,2517,4100,0.459,3595,68,0.659,0.38,"8"
718963158,"Existing Customer",49,"M",1,"Unknown","Single","$120K +","Blue",40,5,3,1,34516,0,34516,0.759,3230,64,0.561,0,"8"
720758808,"Attrited Customer",38,"M",3,"College","Single","$60K - $80K","Blue",18,5,1,5,16317,0,16317,0.566,1995,54,0.929,0,"8"
708255633,"Existing Customer",36,"M",1,"Graduate","Single","$80K - $120K","Blue",27,3,2,4,3761,1710,2051,0.627,3240,65,0.585,0.455,"8"
719608308,"Existing Customer",37,"M",2,"High School","Single","$60K - $80K","Blue",29,3,2,3,9829,2517,7312,0.59,2927,73,1.212,0.256,"8"
813053733,"Attrited Customer",53,"M",4,"Unknown","Single","$120K +","Blue",48,3,3,4,34516,278,34238,0.817,3029,49,0.4,0.008,"8"
720529308,"Attrited Customer",63,"M",0,"High School","Single","$60K - $80K","Blue",48,5,3,1,1856,0,1856,0.5,1805,46,0.769,0,"8"
787578183,"Existing Customer",36,"M",3,"High School","Single","$80K - $120K","Blue",28,5,3,2,1438.3,0,1438.3,1.041,3204,68,0.838,0,"8"
737952333,"Existing Customer",64,"M",1,"Graduate","Single","Less than $40K","Blue",56,3,1,5,2586,0,2586,0.631,3435,65,0.585,0,"8"
719912808,"Existing Customer",52,"M",2,"High School","Single","$60K - $80K","Blue",39,3,3,4,14973,0,14973,0.706,4288,72,0.6,0,"8"
720247158,"Existing Customer",63,"M",0,"Graduate","Single","Unknown","Blue",36,6,3,2,7108,600,6508,0.813,3787,68,0.619,0.084,"8"
710278458,"Attrited Customer",52,"M",2,"High School","Single","$80K - $120K","Blue",43,4,3,3,11617,2517,9100,0.457,1643,43,0.483,0.217,"8"
720437358,"Existing Customer",40,"M",3,"Graduate","Single","$40K - $60K","Blue",32,5,1,2,2526,2303,223,0.836,3596,69,0.568,0.912,"8"
711978858,"Existing Customer",59,"M",2,"Graduate","Single","Less than $40K","Blue",49,6,3,2,6834,900,5934,0.605,4422,70,0.628,0.132,"8"
788820933,"Existing Customer",59,"M",2,"Graduate","Single","$60K - $80K","Blue",42,3,2,2,16727,1380,15347,0.605,3511,73,0.622,0.083,"8"
779856483,"Existing Customer",38,"M",2,"Post-Graduate","Single","$80K - $120K","Blue",22,4,1,2,15410,0,15410,0.638,3368,69,0.533,0,"8"
708618933,"Existing Customer",34,"M",2,"Uneducated","Single","$120K +","Blue",13,6,3,2,4369,2049,2320,0.865,3259,80,0.6,0.469,"8"
756488883,"Existing Customer",41,"M",2,"Uneducated","Single","$80K - $120K","Blue",34,6,2,2,2196,1619,577,0.656,2040,65,0.711,0.737,"8"
756727233,"Existing Customer",49,"M",2,"High School","Single","$120K +","Blue",42,3,2,4,21144,1190,19954,0.5,4895,66,0.784,0.056,"8"
712460433,"Existing Customer",39,"M",2,"Uneducated","Single","$40K - $60K","Blue",25,4,1,3,9121,1426,7695,0.666,4112,80,0.481,0.156,"8"
720983733,"Attrited Customer",44,"M",3,"Unknown","Single","$60K - $80K","Blue",36,2,3,3,15422,864,14558,0.578,2136,54,0.8,0.056,"8"
713657733,"Existing Customer",47,"M",4,"Unknown","Single","$60K - $80K","Blue",36,5,3,1,9132,800,8332,0.62,3809,71,0.511,0.088,"8"
710654808,"Attrited Customer",46,"M",4,"Graduate","Single","$80K - $120K","Blue",36,3,1,4,1818,0,1818,0.672,2308,44,0.467,0,"8"
772565883,"Existing Customer",41,"M",0,"High School","Single","$80K - $120K","Blue",31,3,5,2,33472,2517,30955,0.633,4719,70,0.667,0.075,"8"
717650133,"Existing Customer",41,"M",5,"Graduate","Single","$60K - $80K","Blue",28,5,1,4,4821,1426,3395,0.898,3571,58,0.933,0.296,"8"
719570733,"Existing Customer",52,"M",2,"Unknown","Single","$60K - $80K","Blue",39,3,2,3,1629,978,651,0.552,3766,83,0.694,0.6,"8"
709224033,"Attrited Customer",53,"M",4,"Uneducated","Single","$60K - $80K","Blue",43,1,3,2,13720,0,13720,0.671,1830,36,0.241,0,"8"
713579733,"Existing Customer",36,"M",2,"College","Single","$60K - $80K","Blue",22,5,3,3,4511,754,3757,0.905,2597,71,0.919,0.167,"8"
710229333,"Existing Customer",38,"M",2,"College","Single","$40K - $60K","Blue",20,6,1,3,11068,1254,9814,0.418,3812,64,0.641,0.113,"8"
712052058,"Existing Customer",57,"M",3,"Graduate","Single","$40K - $60K","Blue",48,3,3,0,9426,1574,7852,0.791,4212,75,0.531,0.167,"8"
715278708,"Existing Customer",55,"M",2,"Unknown","Single","$60K - $80K","Blue",36,5,3,1,1594,927,667,0.985,3851,65,0.806,0.582,"8"
710248233,"Existing Customer",37,"M",3,"College","Single","$40K - $60K","Blue",28,5,2,3,3490,1421,2069,1.125,3392,80,0.86,0.407,"8"
718828083,"Existing Customer",52,"M",1,"Graduate","Single","$40K - $60K","Blue",43,4,3,3,8748,2284,6464,0.839,3533,73,0.587,0.261,"8"
721295658,"Existing Customer",62,"M",1,"Unknown","Single","$80K - $120K","Blue",55,6,1,4,34516,2517,31999,0.945,3975,63,0.537,0.073,"8"
720313083,"Existing Customer",32,"M",1,"Unknown","Single","$120K +","Blue",18,5,3,2,6276,2289,3987,0.637,2637,68,0.388,0.365,"8"
